Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
7/23/20,23,1508,1492.31,70,68,4900,4624
7/23/20,24,1347.7,1366.77,69,68,4761,4624
7/24/20,1,1280.8,1269.26,69,64,4761,4096
7/24/20,2,1219.5,1202.97,68,67,4624,4489
7/24/20,3,1181.3,1161.8,68,66,4624,4356
7/24/20,4,1155.6,1140.96,67,65,4489,4225
7/24/20,5,1166.7,1148.91,67,65,4489,4225
7/24/20,6,1237.8,1197.58,66,64,4356,4096
7/24/20,7,1309.3,1301.22,65,63,4225,3969
7/24/20,8,1355.2,1420.01,67,64,4489,4096
7/24/20,9,1484.4,1524.87,70,63,4900,3969
7/24/20,10,1540.8,1615.52,72,64,5184,4096
7/24/20,11,1622.5,1690.47,74,64,5476,4096
7/24/20,12,1680.5,1750.85,77,64,5929,4096
7/24/20,13,1776.8,1793.08,79,62,6241,3844
7/24/20,14,1799.8,1828.17,80,60,6400,3600
7/24/20,15,1840.2,1854.06,81,59,6561,3481
7/24/20,16,1881.8,1869.34,83,55,6889,3025
7/24/20,17,1948.7,1885.67,82,58,6724,3364
7/24/20,18,1972.8,1898.95,83,59,6889,3481
7/24/20,19,1922.7,1871.69,82,61,6724,3721
7/24/20,20,1797.5,1798.69,81,62,6561,3844
7/24/20,21,1727.5,1732.52,77,61,5929,3721
7/24/20,22,1698,1640.59,70,64,4900,4096
7/24/20,23,1515.5,1493.75,71,66,5041,4356
7/24/20,24,1355.1,1348.04,70,66,4900,4356
7/25/20,1,1134.9,1234.14,67,64,4489,4096
7/25/20,2,1121,1155.31,65,63,4225,3969
7/25/20,3,1060.3,1103.7,63,62,3969,3844
7/25/20,4,1041.5,1074.57,63,61,3969,3721
7/25/20,5,1007.5,1064.9,64,62,4096,3844
7/25/20,6,1010.6,1075.44,63,61,3969,3721
7/25/20,7,1045.6,1123.59,61,60,3721,3600
7/25/20,8,1104.2,1229.22,65,62,4225,3844
7/25/20,9,1317.9,1353.72,68,62,4624,3844
7/25/20,10,1432.3,1471.9,72,62,5184,3844
7/25/20,11,1578.3,1575.03,77,63,5929,3969
7/25/20,12,1672.9,1661.96,81,61,6561,3721
7/25/20,13,1708,1721.22,84,57,7056,3249
7/25/20,14,1724.8,1761.3,85,55,7225,3025
7/25/20,15,1673.8,1802.07,86,55,7396,3025
7/25/20,16,1793.2,1834.19,87,61,7569,3721
7/25/20,17,1853,1871.57,87,61,7569,3721
7/25/20,18,1839.9,1911.34,87,62,7569,3844
7/25/20,19,1881.4,1903.49,87,64,7569,4096
7/25/20,20,1787.8,1821.16,86,65,7396,4225
7/25/20,21,1714.3,1748.03,83,65,6889,4225
7/25/20,22,1623,1651.42,79,66,6241,4356
7/25/20,23,1475.8,1505.84,73,64,5329,4096
7/25/20,24,1364.5,1360.17,68,64,4624,4096
7/26/20,1,1133,1247.77,67,64,4489,4096
7/26/20,2,1124,1174.11,65,63,4225,3969
7/26/20,3,1006.6,1124.4,64,62,4096,3844
7/26/20,4,993.1,1092.63,64,61,4096,3721
7/26/20,5,938.8,1077.95,62,60,3844,3600
7/26/20,6,942.9,1076.6,61,59,3721,3481
7/26/20,7,958.5,1106.43,61,59,3721,3481
7/26/20,8,1071.8,1205.72,66,62,4356,3844
7/26/20,9,1272.6,1346.25,74,61,5476,3721
7/26/20,10,1387.5,1479.56,77,60,5929,3600
7/26/20,11,1506.4,1600.91,81,62,6561,3844
7/26/20,12,1682,1693.4,84,59,7056,3481
7/26/20,13,1713.2,1772.47,87,58,7569,3364
7/26/20,14,1727.2,1836.15,90,58,8100,3364
7/26/20,15,1799,1902.18,92,59,8464,3481
7/26/20,16,1957,1945.39,91,55,8281,3025
7/26/20,17,1931.8,1964.94,90,65,8100,4225
7/26/20,18,1929.5,1982.57,87,59,7569,3481
7/26/20,19,1946.5,1963.81,86,60,7396,3600
7/26/20,20,1858.5,1908.74,84,61,7056,3721
7/26/20,21,1779.7,1865.33,82,61,6724,3721
7/26/20,22,1756.4,1771.52,81,61,6561,3721
7/26/20,23,1568.1,1620.37,80,61,6400,3721
7/26/20,24,1425,1477.44,79,61,6241,3721
7/27/20,1,1362.3,1381.93,79,61,6241,3721
7/27/20,2,1273.7,1321.99,78,61,6084,3721
7/27/20,3,1227.7,1280.24,76,62,5776,3844
7/27/20,4,1171.5,1263.58,72,62,5184,3844
7/27/20,5,1201.5,1283.81,72,64,5184,4096
7/27/20,6,1269.6,1350.96,69,62,4761,3844
7/27/20,7,1434.9,1475.24,70,62,4900,3844
7/27/20,8,1552.9,1639.44,75,64,5625,4096
7/27/20,9,1662.4,1774.88,81,62,6561,3844
7/27/20,10,1787.9,1908.9,83,62,6889,3844
7/27/20,11,1878.5,2039.97,83,63,6889,3969
7/27/20,12,2004.7,2157.72,88,62,7744,3844
7/27/20,13,2049.4,2251.75,91,71,8281,5041
7/27/20,14,2146.1,2322.48,92,70,8464,4900
7/27/20,15,2238.6,2363.97,94,71,8836,5041
7/27/20,16,2202.3,2382.86,94,66,8836,4356
7/27/20,17,2244.1,2393.18,95,67,9025,4489
7/27/20,18,2266.2,2402.19,94,66,8836,4356
7/27/20,19,2225.8,2363.1,93,68,8649,4624
7/27/20,20,2182.3,2286.91,91,69,8281,4761
7/27/20,21,2112.8,2205.83,87,69,7569,4761
7/27/20,22,1992.6,2081.17,84,70,7056,4900
7/27/20,23,1800.7,1891.27,82,70,6724,4900
7/27/20,24,1606.5,1722.89,80,70,6400,4900
7/28/20,1,1448,1602.95,82,69,6724,4761
7/28/20,2,1368,1518.93,80,69,6400,4761
7/28/20,3,1341.6,1464.3,80,69,6400,4761
7/28/20,4,1289.9,1437,75,69,5625,4761
7/28/20,5,1297.4,1445.16,78,69,6084,4761
7/28/20,6,1380.8,1499.69,73,69,5329,4761
7/28/20,7,1479.7,1612.33,75,70,5625,4900
7/28/20,8,1617.2,1778.73,79,71,6241,5041
7/28/20,9,1730,1919.8,81,71,6561,5041
7/28/20,10,1817.8,2032.62,81,71,6561,5041
7/28/20,11,1953.2,2104.91,82,72,6724,5184
7/28/20,12,2014.3,2125.59,79,75,6241,5625
7/28/20,13,2067.1,2163.27,81,73,6561,5329
7/28/20,14,2095.4,2227.25,83,72,6889,5184
7/28/20,15,2053.2,2259.67,85,70,7225,4900
7/28/20,16,2084.8,2275.68,87,67,7569,4489
7/28/20,17,2140.8,2283.31,87,68,7569,4624
7/28/20,18,2150.2,2266.52,86,67,7396,4489
7/28/20,19,2115.9,2192.72,84,64,7056,4096
7/28/20,20,2036.2,2076.08,84,61,7056,3721
7/28/20,21,1949,1971.42,80,63,6400,3969
7/28/20,22,1808,1835.53,77,62,5929,3844
7/28/20,23,1616.7,1656.52,73,62,5329,3844
7/28/20,24,1460.9,1490.33,70,62,4900,3844
7/29/20,1,1366.6,1367.75,67,62,4489,3844
7/29/20,2,1258.5,1284.1,66,62,4356,3844
7/29/20,3,1231.7,1226.63,63,61,3969,3721
7/29/20,4,1190.4,1193.5,63,60,3969,3600
7/29/20,5,1194.4,1195.84,60,59,3600,3481
7/29/20,6,1243.8,1240.33,60,58,3600,3364
7/29/20,7,1331.3,1342.95,59,57,3481,3249
7/29/20,8,1478.8,1483.4,66,62,4356,3844
7/29/20,9,1576.4,1600.49,70,60,4900,3600
7/29/20,10,1672.7,1693.83,74,61,5476,3721
7/29/20,11,1777.9,1812.14,78,62,6084,3844
7/29/20,12,1878.1,1911.61,83,61,6889,3721
7/29/20,13,1895.6,1981.19,86,59,7396,3481
7/29/20,14,1927.7,2043.63,86,59,7396,3481
7/29/20,15,1955,2082.55,89,57,7921,3249
7/29/20,16,1994.7,2119.89,90,57,8100,3249
7/29/20,17,2055.6,2151.35,89,58,7921,3364
7/29/20,18,2069,2165.01,89,60,7921,3600
7/29/20,19,2015.5,2128.34,87,59,7569,3481
7/29/20,20,2016.3,2033.88,87,60,7569,3600
7/29/20,21,1950,1960.21,81,62,6561,3844
7/29/20,22,1831.1,1845.48,78,63,6084,3969
7/29/20,23,1649.1,1681.54,77,64,5929,4096
7/29/20,24,1488,1535.86,75,63,5625,3969
7/30/20,1,1340.1,1428.67,73,63,5329,3969
7/30/20,2,1253.1,1353.07,72,64,5184,4096
7/30/20,3,1220,1294.01,69,66,4761,4356
7/30/20,4,1116.7,1263.01,68,66,4624,4356
7/30/20,5,1121.9,1265.67,67,65,4489,4225
7/30/20,6,1182.4,1318.92,65,64,4225,4096
7/30/20,7,1349.7,1416.72,66,64,4356,4096
7/30/20,8,1478.2,1530.59,66,65,4356,4225
7/30/20,9,1604.8,1624.47,68,66,4624,4356
7/30/20,10,1675.7,1702.63,70,65,4900,4225
7/30/20,11,1771.7,1811.31,75,66,5625,4356
7/30/20,12,1858,1916.05,79,66,6241,4356
7/30/20,13,1915.3,1999.17,83,64,6889,4096
7/30/20,14,1933.8,2055.95,86,63,7396,3969
7/30/20,15,1970,2084.04,88,59,7744,3481
7/30/20,16,1928.1,2090.81,85,62,7225,3844
7/30/20,17,1946.8,2066.54,88,61,7744,3721
7/30/20,18,1985.5,2054.64,79,59,6241,3481
7/30/20,19,2012.9,2011.9,81,60,6561,3600
7/30/20,20,1937.9,1925.29,81,60,6561,3600
7/30/20,21,1868.2,1857.32,79,62,6241,3844
7/30/20,22,1755,1740.2,73,63,5329,3969
7/30/20,23,1498.3,1572.13,73,62,5329,3844
7/30/20,24,1405.1,1414.29,71,59,5041,3481
7/31/20,1,1270.4,1299.68,66,60,4356,3600
7/31/20,2,1189.4,1222.92,64,59,4096,3481
7/31/20,3,1151.2,1170.42,64,59,4096,3481
7/31/20,4,1120,1142.01,63,59,3969,3481
7/31/20,5,1121.3,1143.87,60,58,3600,3364
7/31/20,6,1177.5,1191.61,61,58,3721,3364
7/31/20,7,1267.3,1287.23,60,57,3600,3249
7/31/20,8,1400.1,1421.94,64,60,4096,3600
7/31/20,9,1491.8,1532.76,67,60,4489,3600
7/31/20,10,1578.8,1622.32,72,60,5184,3600
7/31/20,11,1650.5,1709.12,76,61,5776,3721
7/31/20,12,1719.6,1786.07,80,60,6400,3600
7/31/20,13,1817.2,1840.89,83,58,6889,3364
7/31/20,14,1853.7,1883.81,84,57,7056,3249
7/31/20,15,1909.6,1899.31,86,56,7396,3136
7/31/20,16,1866.7,1945.82,87,55,7569,3025
7/31/20,17,1922.3,1981.15,86,57,7396,3249
7/31/20,18,1916.2,1994.58,86,58,7396,3364
7/31/20,19,1918.4,1955.7,87,56,7569,3136
7/31/20,20,1813.7,1862.78,85,53,7225,2809
7/31/20,21,1682.5,1788.57,81,56,6561,3136
7/31/20,22,1653.6,1682.81,74,58,5476,3364
7/31/20,23,1488.1,1526.95,71,61,5041,3721
7/31/20,24,1356.8,1377.84,71,61,5041,3721
8/1/20,1,989.4,1265.61,68,61,4624,3721
8/1/20,2,935.2,1188.71,65,60,4225,3600
8/1/20,3,881.4,1134.82,64,60,4096,3600
8/1/20,4,826.7,1102.43,64,60,4096,3600
8/1/20,5,828.8,1091.45,61,58,3721,3364
8/1/20,6,869.1,1101.91,63,59,3969,3481
8/1/20,7,862.7,1144.89,59,57,3481,3249
8/1/20,8,947.4,1241.9,64,60,4096,3600
8/1/20,9,1039.4,1369.4,69,60,4761,3600
8/1/20,10,1137.9,1484.55,74,61,5476,3721
8/1/20,11,1238.6,1574.96,78,62,6084,3844
8/1/20,12,1314.6,1654.93,80,61,6400,3721
8/1/20,13,1406,1716.38,83,59,6889,3481
8/1/20,14,1407.1,1764.66,85,56,7225,3136
8/1/20,15,1472.9,1803.84,88,58,7744,3364
8/1/20,16,1464.3,1845.11,88,58,7744,3364
8/1/20,17,1494.6,1890.88,85,57,7225,3249
8/1/20,18,1515.7,1925.33,88,57,7744,3249
8/1/20,19,1493.7,1903.78,88,56,7744,3136
8/1/20,20,1407.3,1820.7,85,57,7225,3249
8/1/20,21,1379.8,1753.02,81,59,6561,3481
8/1/20,22,1290.1,1657.35,76,64,5776,4096
8/1/20,23,1161.7,1511.15,74,64,5476,4096
8/1/20,24,1066.2,1369.15,73,63,5329,3969
8/2/20,1,1265.6,1260.33,70,62,4900,3844
8/2/20,2,1162.3,1182.34,69,62,4761,3844
8/2/20,3,1113.6,1130.77,67,62,4489,3844
8/2/20,4,1052.9,1101.56,66,62,4356,3844
8/2/20,5,1052.2,1091.81,64,61,4096,3721
8/2/20,6,1047.2,1095.63,65,62,4225,3844
8/2/20,7,1083.3,1129.86,65,62,4225,3844
8/2/20,8,1183.3,1211.37,68,63,4624,3969
8/2/20,9,1321.6,1324.06,71,65,5041,4225
8/2/20,10,1407.8,1434.97,72,66,5184,4356
8/2/20,11,1463.3,1530.9,75,66,5625,4356
8/2/20,12,1593.4,1615.03,77,66,5929,4356
8/2/20,13,1595.9,1668.27,80,64,6400,4096
8/2/20,14,1641.2,1683.79,77,67,5929,4489
8/2/20,15,1673.4,1708.92,81,64,6561,4096
8/2/20,16,1696.6,1728.8,85,61,7225,3721
8/2/20,17,1739.2,1733.04,82,62,6724,3844
8/2/20,18,1771.7,1763.11,81,64,6561,4096
8/2/20,19,1826.6,1754.79,79,67,6241,4489
8/2/20,20,1785.9,1732.18,77,69,5929,4761
8/2/20,21,1747.3,1714.91,77,70,5929,4900
8/2/20,22,1617.6,1642.74,77,71,5929,5041
8/2/20,23,1479.7,1529.91,77,72,5929,5184
8/2/20,24,1366.6,1424.7,77,72,5929,5184
8/3/20,1,1308.6,1350.68,77,72,5929,5184
8/3/20,2,1241.2,1305.59,77,73,5929,5329
8/3/20,3,1220.3,1278.76,77,73,5929,5329
8/3/20,4,1189.2,1271.25,76,73,5776,5329
8/3/20,5,1124.3,1291.69,75,73,5625,5329
8/3/20,6,1217.8,1367.2,75,73,5625,5329
8/3/20,7,1355.4,1498.29,74,72,5476,5184
8/3/20,8,1522.9,1671.29,76,73,5776,5329
8/3/20,9,1605,1805.92,80,68,6400,4624
8/3/20,10,1621.4,1872.82,81,66,6561,4356
8/3/20,11,1813.1,1934.32,83,63,6889,3969
8/3/20,12,1862.9,1984.48,82,63,6724,3969
8/3/20,13,1947.5,2030.35,86,62,7396,3844
8/3/20,14,1979.4,2068.54,84,60,7056,3600
8/3/20,15,2053.7,2088.1,86,60,7396,3600
8/3/20,16,2013.7,2102.38,87,59,7569,3481
8/3/20,17,2064.3,2112.52,85,60,7225,3600
8/3/20,18,2118.2,2120.46,86,60,7396,3600
8/3/20,19,2123.3,2076.51,85,59,7225,3481
8/3/20,20,2080.4,1972.48,83,60,6889,3600
8/3/20,21,1930.2,1890.76,80,60,6400,3600
8/3/20,22,1765.4,1757.9,76,61,5776,3721
8/3/20,23,1577.8,1586.69,75,61,5625,3721
8/3/20,24,1432.7,1437.55,69,62,4761,3844
8/4/20,1,1280.1,1328.09,68,61,4624,3721
8/4/20,2,1233.1,1258.19,69,62,4761,3844
8/4/20,3,1180.7,1216.14,66,62,4356,3844
8/4/20,4,1155.8,1198.99,68,62,4624,3844
8/4/20,5,1187.2,1213.38,68,63,4624,3969
8/4/20,6,1263.6,1276.11,68,63,4624,3969
8/4/20,7,1359.7,1366.9,68,63,4624,3969
8/4/20,8,1457.2,1472.32,68,63,4624,3969
8/4/20,9,1549.2,1561.72,70,64,4900,4096
8/4/20,10,1633.4,1624.09,73,64,5329,4096
8/4/20,11,1699,1686.6,74,65,5476,4225
8/4/20,12,1756.6,1729.8,76,63,5776,3969
8/4/20,13,1799.7,1767.44,77,64,5929,4096
8/4/20,14,1845.3,1797.88,78,67,6084,4489
8/4/20,15,1845.9,1800.2,77,69,5929,4761
8/4/20,16,1831,1806.77,76,70,5776,4900
8/4/20,17,1787.6,1815.05,78,71,6084,5041
8/4/20,18,1773.6,1791.12,78,71,6084,5041
8/4/20,19,1815.5,1685.74,74,72,5476,5184
8/4/20,20,1771.5,1570.08,75,71,5625,5041
8/4/20,21,1723.7,1499.37,74,66,5476,4356
8/4/20,22,1581.5,1414.01,72,65,5184,4225
8/4/20,23,1433.9,1312,73,65,5329,4225
8/4/20,24,1275.1,1212.67,72,64,5184,4096
8/5/20,1,1177.7,1146.5,71,62,5041,3844
8/5/20,2,1128.5,1096.48,70,63,4900,3969
8/5/20,3,1078.2,1061.78,69,63,4761,3969
8/5/20,4,1061,1050.98,68,62,4624,3844
8/5/20,5,1059.1,1070.08,66,62,4356,3844
8/5/20,6,1144.2,1128.17,65,62,4225,3844
8/5/20,7,1249.3,1237.67,64,61,4096,3721
8/5/20,8,1397.8,1382.2,67,63,4489,3969
8/5/20,9,1481.5,1509.77,71,64,5041,4096
8/5/20,10,1539.4,1613.79,75,65,5625,4225
8/5/20,11,1654.8,1714.48,79,66,6241,4356
8/5/20,12,1720.7,1800.14,82,65,6724,4225
8/5/20,13,1752.9,1853.23,83,63,6889,3969
8/5/20,14,1804.8,1908.46,83,61,6889,3721
8/5/20,15,1831.7,1944.21,86,61,7396,3721
8/5/20,16,1891.7,1971.06,86,61,7396,3721
8/5/20,17,1926.8,1996.38,87,59,7569,3481
8/5/20,18,1930.3,2005.98,86,59,7396,3481
8/5/20,19,1902.5,1954.88,83,57,6889,3249
8/5/20,20,1826.7,1854.88,81,55,6561,3025
8/5/20,21,1785.9,1774.23,78,53,6084,2809
8/5/20,22,1683.8,1648.83,75,51,5625,2601
8/5/20,23,1450.8,1473.99,71,52,5041,2704
8/5/20,24,1257.8,1319.08,68,52,4624,2704
8/6/20,1,1101.3,1205.22,62,53,3844,2809
8/6/20,2,1038.7,1131.4,59,54,3481,2916
8/6/20,3,1070.1,1080.8,57,54,3249,2916
8/6/20,4,1019,1055.46,56,53,3136,2809
8/6/20,5,1003.2,1061.02,55,52,3025,2704
8/6/20,6,1105.9,1111.77,53,51,2809,2601
8/6/20,7,1174.8,1210.12,52,50,2704,2500
8/6/20,8,1379.5,1326.16,56,53,3136,2809
8/6/20,9,1376.3,1424.98,62,55,3844,3025
8/6/20,10,1421.2,1496.83,69,55,4761,3025
8/6/20,11,1518.1,1558.94,75,52,5625,2704
8/6/20,12,1580.8,1610.85,77,51,5929,2601
8/6/20,13,1608.3,1650.94,77,52,5929,2704
8/6/20,14,1653.1,1686.26,78,50,6084,2500
8/6/20,15,1700.6,1700.46,77,49,5929,2401
8/6/20,16,1660.4,1726,80,48,6400,2304
8/6/20,17,1686.7,1757.01,81,47,6561,2209
8/6/20,18,1662.5,1780.46,81,47,6561,2209
8/6/20,19,1657.3,1746.43,80,48,6400,2304
8/6/20,20,1614.2,1662.67,79,48,6241,2304
8/6/20,21,1582.6,1600.14,75,48,5625,2304
8/6/20,22,1454.4,1486.68,64,54,4096,2916
8/6/20,23,1317.6,1339.75,63,53,3969,2809
8/6/20,24,1126.3,1207.13,62,53,3844,2809
8/7/20,1,1032,1113.85,59,53,3481,2809
8/7/20,2,942.6,1051.39,56,52,3136,2704
8/7/20,3,907.6,1013.55,55,52,3025,2704
8/7/20,4,882,998.49,55,52,3025,2704
8/7/20,5,892.6,1011.47,53,50,2809,2500
8/7/20,6,960.6,1069.44,53,51,2809,2601
8/7/20,7,1109.9,1157.51,53,51,2809,2601
8/7/20,8,1254.2,1262.57,58,54,3364,2916
8/7/20,9,1318.7,1348.96,60,55,3600,3025
8/7/20,10,1396.1,1403.76,65,56,4225,3136
8/7/20,11,1438.4,1466.56,70,56,4900,3136
8/7/20,12,1474.6,1518.65,76,58,5776,3364
8/7/20,13,1535,1555.25,79,55,6241,3025
8/7/20,14,1534.9,1598.89,81,53,6561,2809
8/7/20,15,1559.3,1627.11,83,52,6889,2704
8/7/20,16,1565.9,1641.73,84,52,7056,2704
8/7/20,17,1588.9,1664.26,83,54,6889,2916
8/7/20,18,1610.2,1679.94,81,54,6561,2916
8/7/20,19,1582.9,1645.94,80,55,6400,3025
8/7/20,20,1529.5,1586.23,76,55,5776,3025
8/7/20,21,1492,1554.8,74,56,5476,3136
8/7/20,22,1409.6,1475.19,72,57,5184,3249
8/7/20,23,1269.6,1351.1,71,57,5041,3249
8/7/20,24,1099.6,1229.86,69,58,4761,3364
8/8/20,1,1059.8,1142.94,68,59,4624,3481
8/8/20,2,1070.8,1081.22,67,60,4489,3600
8/8/20,3,1029.8,1043.06,67,60,4489,3600
8/8/20,4,992.7,1024.38,67,59,4489,3481
8/8/20,5,993.8,1024,65,59,4225,3481
8/8/20,6,1038.3,1045,65,59,4225,3481
8/8/20,7,987.9,1087.58,65,59,4225,3481
8/8/20,8,1095.8,1174.86,65,60,4225,3600
8/8/20,9,1179.3,1280.79,67,61,4489,3721
8/8/20,10,1218.6,1359.81,67,61,4489,3721
8/8/20,11,1269.9,1405,66,63,4356,3969
8/8/20,12,1312.8,1436.21,74,63,5476,3969
8/8/20,13,1389.1,1479.59,74,63,5476,3969
8/8/20,14,1389.1,1532.67,80,59,6400,3481
8/8/20,15,1440.5,1587.54,79,59,6241,3481
8/8/20,16,1514.2,1641.51,83,58,6889,3364
8/8/20,17,1532.6,1697.88,84,61,7056,3721
8/8/20,18,1551.4,1734.98,83,61,6889,3721
8/8/20,19,1530.8,1715.59,82,61,6724,3721
8/8/20,20,1494.9,1648.71,82,61,6724,3721
8/8/20,21,1456,1603.15,78,62,6084,3844
8/8/20,22,1400.4,1509.12,74,62,5476,3844
8/8/20,23,1240.5,1378.15,72,62,5184,3844
8/8/20,24,1118.9,1258.31,71,60,5041,3600
8/9/20,1,1077.5,1164.93,71,59,5041,3481
8/9/20,2,1022.1,1101.26,67,61,4489,3721
8/9/20,3,960.7,1058.19,67,58,4489,3364
8/9/20,4,939.2,1032.66,64,58,4096,3364
8/9/20,5,909.6,1024.77,61,58,3721,3364
8/9/20,6,975.9,1034.15,61,58,3721,3364
8/9/20,7,994.3,1061.86,60,58,3600,3364
8/9/20,8,1045.5,1149.54,63,60,3969,3600
8/9/20,9,1207.3,1282.86,69,62,4761,3844
8/9/20,10,1348.9,1422.96,74,64,5476,4096
8/9/20,11,1367.5,1557.31,78,65,6084,4225
8/9/20,12,1478.7,1675.52,83,67,6889,4489
8/9/20,13,1513,1739.74,85,66,7225,4356
8/9/20,14,1618.6,1770.6,88,63,7744,3969
8/9/20,15,1604.1,1809.9,89,57,7921,3249
8/9/20,16,1689.1,1866.06,90,57,8100,3249
8/9/20,17,1674.3,1923.06,90,58,8100,3364
8/9/20,18,1715.1,1966.69,90,60,8100,3600
8/9/20,19,1702.9,1934.94,88,63,7744,3969
8/9/20,20,1691.1,1876.11,86,64,7396,4096
8/9/20,21,1643.9,1824.67,82,63,6724,3969
8/9/20,22,1544.7,1710.84,79,64,6241,4096
8/9/20,23,1336.1,1565.48,74,65,5476,4225
8/9/20,24,1219.8,1433.78,74,65,5476,4225
8/10/20,1,1170.3,1337.8,74,65,5476,4225
8/10/20,2,1090.1,1267.27,71,65,5041,4225
8/10/20,3,1032.6,1221.75,69,65,4761,4225
8/10/20,4,1059.8,1202.73,67,64,4489,4096
8/10/20,5,1024,1216.5,66,64,4356,4096
8/10/20,6,1164.4,1282.07,67,64,4489,4096
8/10/20,7,1238.6,1377.67,65,63,4225,3969
8/10/20,8,1350,1521.7,66,64,4356,4096
8/10/20,9,1427.3,1666.32,72,66,5184,4356
8/10/20,10,1531.7,1792.14,78,66,6084,4356
8/10/20,11,1627.1,1916.24,82,66,6724,4356
8/10/20,12,1762.6,2018.66,86,65,7396,4225
8/10/20,13,1819.8,2094.07,86,64,7396,4096
8/10/20,14,1947.6,2155.74,90,63,8100,3969
8/10/20,15,1989.3,2195.03,91,61,8281,3721
8/10/20,16,2012,2233.23,92,62,8464,3844
8/10/20,17,2064.9,2258.55,91,63,8281,3969
8/10/20,18,2066.7,2281.6,89,64,7921,4096
8/10/20,19,2090.1,2235.65,92,64,8464,4096
8/10/20,20,1988.6,2139.81,87,63,7569,3969
8/10/20,21,1865.4,2066.39,85,63,7225,3969
8/10/20,22,1759.4,1912.95,79,66,6241,4356
8/10/20,23,1572.9,1736.7,77,66,5929,4356
8/10/20,24,1345.2,1580.6,75,67,5625,4489
8/11/20,1,1347.8,1468.08,75,67,5625,4489
8/11/20,2,1276.1,1390.96,71,66,5041,4356
8/11/20,3,1241.4,1336.66,71,66,5041,4356
8/11/20,4,1188.9,1304.84,70,66,4900,4356
8/11/20,5,1186.4,1311.23,68,65,4624,4225
8/11/20,6,1276.2,1359.71,67,65,4489,4225
8/11/20,7,1423.2,1464.32,67,65,4489,4225
8/11/20,8,1572.5,1615.4,69,66,4761,4356
8/11/20,9,1681.6,1762.25,75,66,5625,4356
8/11/20,10,1791.5,1890.73,80,68,6400,4624
8/11/20,11,1898.4,2014.61,84,67,7056,4489
8/11/20,12,1987.2,2137.69,87,68,7569,4624
8/11/20,13,2042,2218.9,90,68,8100,4624
8/11/20,14,2142.6,2284.93,93,67,8649,4489
8/11/20,15,2180,2329.32,92,67,8464,4489
8/11/20,16,2197.5,2355.22,94,63,8836,3969
8/11/20,17,2255.6,2363.8,95,65,9025,4225
8/11/20,18,2238.5,2367.48,94,65,8836,4225
8/11/20,19,2233.9,2320.43,93,65,8649,4225
8/11/20,20,2144.5,2245,90,66,8100,4356
8/11/20,21,2056.5,2182.58,86,67,7396,4489
8/11/20,22,1907.5,2033.72,85,68,7225,4624
8/11/20,23,1722.2,1840.25,82,68,6724,4624
8/11/20,24,1527.6,1671.57,80,66,6400,4356
8/12/20,1,1382.3,1555.24,79,66,6241,4356
8/12/20,2,1323.8,1479.9,78,68,6084,4624
8/12/20,3,1222.1,1433.52,77,68,5929,4624
8/12/20,4,1188,1408.9,75,69,5625,4761
8/12/20,5,1197.6,1415.01,75,69,5625,4761
8/12/20,6,1286.1,1473.17,74,69,5476,4761
8/12/20,7,1399.3,1571.47,73,68,5329,4624
8/12/20,8,1499.1,1703.5,74,68,5476,4624
8/12/20,9,1617,1836.13,76,67,5776,4489
8/12/20,10,1699.4,1927.11,79,66,6241,4356
8/12/20,11,1799.8,2017.39,83,65,6889,4225
8/12/20,12,1924.6,2097.89,85,63,7225,3969
8/12/20,13,1984.6,2169.06,88,64,7744,4096
8/12/20,14,2037.1,2232.83,89,63,7921,3969
8/12/20,15,2071.2,2267.95,87,62,7569,3844
8/12/20,16,2107.9,2281.84,88,61,7744,3721
8/12/20,17,2140,2292.1,89,61,7921,3721
8/12/20,18,2115.8,2287.32,88,62,7744,3844
8/12/20,19,2100.2,2246.45,90,62,8100,3844
8/12/20,20,1954.8,2134.54,87,60,7569,3600
8/12/20,21,1890.8,2043.05,83,58,6889,3364
8/12/20,22,1711.4,1883.87,79,59,6241,3481
8/12/20,23,1562.5,1691.52,74,60,5476,3600
8/12/20,24,1404.5,1523.18,72,61,5184,3721
8/13/20,1,1300.1,1401.61,71,61,5041,3721
8/13/20,2,1211.7,1315.84,65,61,4225,3721
8/13/20,3,1168.8,1255.65,62,59,3844,3481
8/13/20,4,1135.6,1219.15,62,59,3844,3481
8/13/20,5,1149.2,1215.42,60,57,3600,3249
8/13/20,6,1220.4,1261.66,59,57,3481,3249
8/13/20,7,1328.8,1354.21,58,56,3364,3136
8/13/20,8,1448.6,1482.03,63,60,3969,3600
8/13/20,9,1538.3,1608.45,67,59,4489,3481
8/13/20,10,1589.7,1706.09,73,59,5329,3481
8/13/20,11,1718.5,1805.51,76,58,5776,3364
8/13/20,12,1778.8,1892.9,83,60,6889,3600
8/13/20,13,1869,1954.22,86,57,7396,3249
8/13/20,14,1906.7,1998.44,86,58,7396,3364
8/13/20,15,1887.6,2025.05,87,56,7569,3136
8/13/20,16,1904.3,2013.47,86,57,7396,3249
8/13/20,17,1944.7,2001.41,87,56,7569,3136
8/13/20,18,1938.6,1996.75,86,55,7396,3025
8/13/20,19,1900.9,1962.91,86,58,7396,3364
8/13/20,20,1826.2,1899.15,85,57,7225,3249
