Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
5/11/22,15,1175.37,73,31,5329,961
5/11/22,16,1186.4,75,25,5625,625
5/11/22,17,1215.48,76,32,5776,1024
5/11/22,18,1260.05,76,30,5776,900
5/11/22,19,1281.62,75,32,5625,1024
5/11/22,20,1276.64,72,41,5184,1681
5/11/22,21,1271.61,66,43,4356,1849
5/11/22,22,1182.86,61,44,3721,1936
5/11/22,23,1066.13,57,46,3249,2116
5/11/22,24,968.79,55,47,3025,2209
5/12/22,1,911.72,50,45,2500,2025
5/12/22,2,877.85,46,44,2116,1936
5/12/22,3,862.45,45,43,2025,1849
5/12/22,4,866.47,43,42,1849,1764
5/12/22,5,899.88,41,40,1681,1600
5/12/22,6,976.26,41,40,1681,1600
5/12/22,7,1106.29,39,39,1521,1521
5/12/22,8,1188.05,45,44,2025,1936
5/12/22,9,1203.9,52,45,2704,2025
5/12/22,10,1207.47,58,45,3364,2025
5/12/22,11,1223.75,65,43,4225,1849
5/12/22,12,1240.25,71,47,5041,2209
5/12/22,13,1255.84,76,49,5776,2401
5/12/22,14,1280.72,80,52,6400,2704
5/12/22,15,1292.58,81,53,6561,2809
5/12/22,16,1315.27,82,54,6724,2916
5/12/22,17,1335.55,82,54,6724,2916
5/12/22,18,1363.59,80,54,6400,2916
5/12/22,19,1371.76,78,55,6084,3025
5/12/22,20,1358.18,75,55,5625,3025
5/12/22,21,1353.53,71,56,5041,3136
5/12/22,22,1267.02,67,57,4489,3249
5/12/22,23,1142.01,64,57,4096,3249
5/12/22,24,1039.25,61,57,3721,3249
5/13/22,1,966.13,59,56,3481,3136
5/13/22,2,920.73,58,56,3364,3136
5/13/22,3,896.54,56,55,3136,3025
5/13/22,4,892.02,56,55,3136,3025
5/13/22,5,913.43,55,54,3025,2916
5/13/22,6,988.76,54,54,2916,2916
5/13/22,7,1108.14,53,52,2809,2704
5/13/22,8,1197.83,55,55,3025,3025
5/13/22,9,1243.11,57,55,3249,3025
5/13/22,10,1273.2,64,57,4096,3249
5/13/22,11,1306.65,71,58,5041,3364
5/13/22,12,1337.34,77,59,5929,3481
5/13/22,13,1364.46,80,59,6400,3481
5/13/22,14,1399.15,83,57,6889,3249
5/13/22,15,1423.97,86,55,7396,3025
5/13/22,16,1453.28,86,56,7396,3136
5/13/22,17,1497.23,88,57,7744,3249
5/13/22,18,1527.99,87,56,7569,3136
5/13/22,19,1530.1,86,55,7396,3025
5/13/22,20,1502.78,84,55,7056,3025
5/13/22,21,1485.87,80,60,6400,3600
5/13/22,22,1411.95,75,60,5625,3600
5/13/22,23,1291.72,73,61,5329,3721
5/13/22,24,1176.06,71,62,5041,3844
5/14/22,1,1082.11,70,61,4900,3721
5/14/22,2,1029.01,68,61,4624,3721
5/14/22,3,988.53,66,61,4356,3721
5/14/22,4,966.02,65,61,4225,3721
5/14/22,5,963.48,61,59,3721,3481
5/14/22,6,979.05,62,60,3844,3600
5/14/22,7,1042.33,61,60,3721,3600
5/14/22,8,1136.15,65,61,4225,3721
5/14/22,9,1224.85,70,62,4900,3844
5/14/22,10,1299.75,75,62,5625,3844
5/14/22,11,1362.01,78,61,6084,3721
5/14/22,12,1422.03,82,61,6724,3721
5/14/22,13,1473.67,84,59,7056,3481
5/14/22,14,1505.63,86,58,7396,3364
5/14/22,15,1544.78,88,56,7744,3136
5/14/22,16,1590.13,89,57,7921,3249
5/14/22,17,1625.56,87,58,7569,3364
5/14/22,18,1637.4,89,55,7921,3025
5/14/22,19,1614.02,86,58,7396,3364
5/14/22,20,1560.79,83,57,6889,3249
5/14/22,21,1529.69,79,58,6241,3364
5/14/22,22,1438.09,76,58,5776,3364
5/14/22,23,1316.86,74,58,5476,3364
5/14/22,24,1209.28,73,60,5329,3600
5/15/22,1,1120.75,72,60,5184,3600
5/15/22,2,1064.64,70,61,4900,3721
5/15/22,3,1029.94,69,61,4761,3721
5/15/22,4,1006.2,68,61,4624,3721
5/15/22,5,996.01,67,60,4489,3600
5/15/22,6,1005.77,66,61,4356,3721
5/15/22,7,1033.52,65,60,4225,3600
5/15/22,8,1097.17,66,60,4356,3600
5/15/22,9,1184.63,68,61,4624,3721
5/15/22,10,1248.92,69,60,4761,3600
5/15/22,11,1308.35,73,60,5329,3600
5/15/22,12,1354.92,75,59,5625,3481
5/15/22,13,1375.31,76,59,5776,3481
5/15/22,14,1375.6,79,59,6241,3481
5/15/22,15,1384.53,76,59,5776,3481
5/15/22,16,1420.65,72,66,5184,4356
5/15/22,17,1448.39,76,61,5776,3721
5/15/22,18,1492.57,75,64,5625,4096
5/15/22,19,1488.9,76,62,5776,3844
5/15/22,20,1460.97,73,64,5329,4096
5/15/22,21,1419.93,69,66,4761,4356
5/15/22,22,1312.98,68,66,4624,4356
5/15/22,23,1192.82,66,65,4356,4225
5/15/22,24,1085.74,66,65,4356,4225
5/16/22,1,1021.54,65,65,4225,4225
5/16/22,2,981.53,64,63,4096,3969
5/16/22,3,957.66,64,64,4096,4096
5/16/22,4,952.05,62,62,3844,3844
5/16/22,5,978.21,63,63,3969,3969
5/16/22,6,1058.35,62,61,3844,3721
5/16/22,7,1182.25,61,61,3721,3721
5/16/22,8,1283.32,62,61,3844,3721
5/16/22,9,1336.84,63,62,3969,3844
5/16/22,10,1363.2,63,62,3969,3844
5/16/22,11,1395.97,66,62,4356,3844
5/16/22,12,1425.07,68,63,4624,3969
5/16/22,13,1459.12,72,63,5184,3969
5/16/22,14,1503.25,76,64,5776,4096
5/16/22,15,1520.37,78,63,6084,3969
5/16/22,16,1498.04,74,63,5476,3969
5/16/22,17,1486.03,68,64,4624,4096
5/16/22,18,1500.07,66,61,4356,3721
5/16/22,19,1471.45,65,60,4225,3600
5/16/22,20,1429.62,63,59,3969,3481
5/16/22,21,1376.41,60,59,3600,3481
5/16/22,22,1273.99,60,59,3600,3481
5/16/22,23,1161.38,60,59,3600,3481
5/16/22,24,1066.36,60,59,3600,3481
5/17/22,1,1002.06,60,59,3600,3481
5/17/22,2,959.81,61,61,3721,3721
5/17/22,3,930.75,59,55,3481,3025
5/17/22,4,923.68,58,52,3364,2704
5/17/22,5,946.09,56,50,3136,2500
5/17/22,6,1017.95,56,49,3136,2401
5/17/22,7,1145.28,55,46,3025,2116
5/17/22,8,1226.21,57,46,3249,2116
5/17/22,9,1252.09,60,46,3600,2116
5/17/22,10,1257.41,62,43,3844,1849
5/17/22,11,1274.88,64,43,4096,1849
5/17/22,12,1301.83,68,43,4624,1849
5/17/22,13,1283.09,68,40,4624,1600
5/17/22,14,1265.14,69,40,4761,1600
5/17/22,15,1266.83,70,40,4900,1600
5/17/22,16,1280.31,70,39,4900,1521
5/17/22,17,1300.8,68,38,4624,1444
5/17/22,18,1327.31,67,39,4489,1521
5/17/22,19,1326.55,64,41,4096,1681
5/17/22,20,1309.03,62,40,3844,1600
5/17/22,21,1295.9,59,43,3481,1849
5/17/22,22,1206.05,57,43,3249,1849
5/17/22,23,1092.83,56,42,3136,1764
5/17/22,24,997.57,55,42,3025,1764
5/18/22,1,935.49,55,42,3025,1764
5/18/22,2,899.77,55,42,3025,1764
5/18/22,3,879.94,50,44,2500,1936
5/18/22,4,882.26,50,40,2500,1600
5/18/22,5,913.88,49,38,2401,1444
5/18/22,6,988.49,49,36,2401,1296
5/18/22,7,1119.21,48,36,2304,1296
5/18/22,8,1195.55,50,35,2500,1225
5/18/22,9,1206.51,52,33,2704,1089
5/18/22,10,1195.85,55,31,3025,961
5/18/22,11,1193.2,57,29,3249,841
5/18/22,12,1192.16,60,23,3600,529
5/18/22,13,1190.99,62,23,3844,529
5/18/22,14,1195.84,64,24,4096,576
5/18/22,15,1199.46,66,24,4356,576
5/18/22,16,1219.03,68,24,4624,576
5/18/22,17,1247.73,68,24,4624,576
5/18/22,18,1287.07,67,23,4489,529
5/18/22,19,1290.37,66,24,4356,576
5/18/22,20,1278.98,64,25,4096,625
5/18/22,21,1268.73,61,28,3721,784
5/18/22,22,1186.45,57,30,3249,900
5/18/22,23,1065.31,50,38,2500,1444
5/18/22,24,973.82,47,37,2209,1369
5/19/22,1,918.33,46,38,2116,1444
5/19/22,2,884.97,47,39,2209,1521
5/19/22,3,870.24,46,39,2116,1521
5/19/22,4,870.85,46,40,2116,1600
5/19/22,5,900.39,48,39,2304,1521
5/19/22,6,987.51,48,40,2304,1600
5/19/22,7,1112.69,49,41,2401,1681
5/19/22,8,1208.12,51,44,2601,1936
5/19/22,9,1256.79,54,42,2916,1764
5/19/22,10,1287.26,54,43,2916,1849
5/19/22,11,1307.06,55,42,3025,1764
5/19/22,12,1317.27,56,41,3136,1681
5/19/22,13,1320.59,55,44,3025,1936
5/19/22,14,1322.8,54,47,2916,2209
5/19/22,15,1318.95,52,49,2704,2401
5/19/22,16,1318.58,52,50,2704,2500
5/19/22,17,1329.74,51,50,2601,2500
5/19/22,18,1357.03,53,51,2809,2601
5/19/22,19,1346.41,53,51,2809,2601
5/19/22,20,1323.57,53,52,2809,2704
5/19/22,21,1294.43,53,52,2809,2704
5/19/22,22,1206.45,52,51,2704,2601
5/19/22,23,1096.65,52,51,2704,2601
5/19/22,24,1009.71,52,51,2704,2601
5/20/22,1,950.48,52,51,2704,2601
5/20/22,2,913.78,52,51,2704,2601
5/20/22,3,896.31,52,51,2704,2601
5/20/22,4,896.77,52,51,2704,2601
5/20/22,5,928.47,51,50,2601,2500
5/20/22,6,1008.1,51,50,2601,2500
5/20/22,7,1123.26,51,50,2601,2500
5/20/22,8,1218.03,51,50,2601,2500
5/20/22,9,1258.73,52,51,2704,2601
5/20/22,10,1278.08,52,51,2704,2601
5/20/22,11,1280.55,54,52,2916,2704
5/20/22,12,1264.63,56,51,3136,2601
5/20/22,13,1246.94,60,52,3600,2704
5/20/22,14,1237.71,65,53,4225,2809
5/20/22,15,1241.25,68,55,4624,3025
5/20/22,16,1255.17,68,55,4624,3025
5/20/22,17,1273.55,68,55,4624,3025
5/20/22,18,1294.31,67,55,4489,3025
5/20/22,19,1293.67,65,54,4225,2916
5/20/22,20,1276.9,61,52,3721,2704
5/20/22,21,1272.64,56,51,3136,2601
5/20/22,22,1206.97,55,52,3025,2704
5/20/22,23,1108.71,54,52,2916,2704
5/20/22,24,1013.02,54,52,2916,2704
5/21/22,1,945.84,55,53,3025,2809
5/21/22,2,905.14,55,53,3025,2809
5/21/22,3,882.75,55,53,3025,2809
5/21/22,4,881.37,55,54,3025,2916
5/21/22,5,889.22,55,54,3025,2916
5/21/22,6,910.48,54,54,2916,2916
5/21/22,7,969.51,55,55,3025,3025
5/21/22,8,1046.34,55,55,3025,3025
5/21/22,9,1123.49,56,56,3136,3136
5/21/22,10,1173.63,59,56,3481,3136
5/21/22,11,1193.03,62,56,3844,3136
5/21/22,12,1199.22,65,58,4225,3364
5/21/22,13,1214.84,67,59,4489,3481
5/21/22,14,1257.25,72,61,5184,3721
5/21/22,15,1315.38,76,63,5776,3969
5/21/22,16,1394.14,80,64,6400,4096
5/21/22,17,1480.19,84,66,7056,4356
5/21/22,18,1548.21,86,67,7396,4489
5/21/22,19,1560.69,86,67,7396,4489
5/21/22,20,1521.41,84,68,7056,4624
5/21/22,21,1482.23,77,66,5929,4356
5/21/22,22,1392.66,71,64,5041,4096
5/21/22,23,1273.58,68,63,4624,3969
5/21/22,24,1161.08,67,63,4489,3969
5/22/22,1,1075.28,65,62,4225,3844
5/22/22,2,1018.62,64,62,4096,3844
5/22/22,3,981.62,64,62,4096,3844
5/22/22,4,958.15,62,61,3844,3721
5/22/22,5,950.19,61,60,3721,3600
5/22/22,6,960.41,61,59,3721,3481
5/22/22,7,994.54,60,59,3600,3481
5/22/22,8,1069.29,62,60,3844,3600
5/22/22,9,1172.04,64,61,4096,3721
5/22/22,10,1272.07,69,62,4761,3844
5/22/22,11,1370.04,76,65,5776,4225
5/22/22,12,1470.73,81,67,6561,4489
5/22/22,13,1575.76,84,67,7056,4489
5/22/22,14,1632.86,88,68,7744,4624
5/22/22,15,1663.8,89,70,7921,4900
5/22/22,16,1720.52,91,64,8281,4096
5/22/22,17,1787.89,91,63,8281,3969
5/22/22,18,1838.48,91,62,8281,3844
5/22/22,19,1823.64,78,64,6084,4096
5/22/22,20,1755.09,80,64,6400,4096
5/22/22,21,1668.57,76,66,5776,4356
5/22/22,22,1518.23,71,66,5041,4356
5/22/22,23,1361.07,70,66,4900,4356
5/22/22,24,1232.87,68,67,4624,4489
5/23/22,1,1142.84,67,66,4489,4356
5/23/22,2,1078.51,65,61,4225,3721
5/23/22,3,1023.52,61,55,3721,3025
5/23/22,4,998.13,60,53,3600,2809
5/23/22,5,1007.32,59,50,3481,2500
5/23/22,6,1059.57,56,47,3136,2209
5/23/22,7,1171.66,55,46,3025,2116
5/23/22,8,1253.47,56,45,3136,2025
5/23/22,9,1283.83,58,44,3364,1936
5/23/22,10,1297.18,60,44,3600,1936
5/23/22,11,1303.88,61,42,3721,1764
5/23/22,12,1314.82,63,40,3969,1600
5/23/22,13,1312.24,66,39,4356,1521
5/23/22,14,1317.12,67,37,4489,1369
5/23/22,15,1323.15,69,36,4761,1296
5/23/22,16,1344.78,70,33,4900,1089
5/23/22,17,1376.62,70,33,4900,1089
5/23/22,18,1404.93,68,32,4624,1024
5/23/22,19,1391.98,67,34,4489,1156
5/23/22,20,1360.11,65,33,4225,1089
5/23/22,21,1336.53,62,35,3844,1225
5/23/22,22,1248.44,59,34,3481,1156
5/23/22,23,1124.21,57,35,3249,1225
5/23/22,24,1018.75,55,36,3025,1296
5/24/22,1,956.22,54,38,2916,1444
5/24/22,2,918.09,49,42,2401,1764
5/24/22,3,896.01,51,40,2601,1600
5/24/22,4,894.99,47,42,2209,1764
5/24/22,5,921.91,46,42,2116,1764
5/24/22,6,997.54,43,42,1849,1764
5/24/22,7,1114.15,43,41,1849,1681
5/24/22,8,1194.21,49,42,2401,1764
5/24/22,9,1210.93,53,37,2809,1369
5/24/22,10,1207.83,56,34,3136,1156
5/24/22,11,1215.28,59,34,3481,1156
5/24/22,12,1221.62,61,34,3721,1156
5/24/22,13,1223.2,63,35,3969,1225
5/24/22,14,1237.04,65,35,4225,1225
5/24/22,15,1247.13,66,37,4356,1369
5/24/22,16,1269.4,68,36,4624,1296
5/24/22,17,1288.71,69,36,4761,1296
5/24/22,18,1325.58,67,41,4489,1681
5/24/22,19,1329.87,63,40,3969,1600
5/24/22,20,1306.11,61,40,3721,1600
5/24/22,21,1290.87,57,40,3249,1600
5/24/22,22,1211.76,54,42,2916,1764
5/24/22,23,1098.97,51,45,2601,2025
5/24/22,24,999.96,51,46,2601,2116
5/25/22,1,937.41,51,46,2601,2116
5/25/22,2,902.82,49,46,2401,2116
5/25/22,3,883.7,48,44,2304,1936
5/25/22,4,886.3,47,44,2209,1936
5/25/22,5,918.24,44,43,1936,1849
5/25/22,6,991.04,43,42,1849,1764
5/25/22,7,1118.59,44,42,1936,1764
5/25/22,8,1199.27,48,45,2304,2025
5/25/22,9,1226.76,53,46,2809,2116
5/25/22,10,1233.69,57,47,3249,2209
5/25/22,11,1242.32,63,49,3969,2401
5/25/22,12,1256.58,65,49,4225,2401
5/25/22,13,1271.42,68,48,4624,2304
5/25/22,14,1300.94,72,49,5184,2401
5/25/22,15,1309.91,71,48,5041,2304
5/25/22,16,1326.07,75,49,5625,2401
5/25/22,17,1350.25,75,48,5625,2304
5/25/22,18,1387.77,74,49,5476,2401
5/25/22,19,1383.83,73,48,5329,2304
5/25/22,20,1354.43,69,48,4761,2304
5/25/22,21,1339.04,66,48,4356,2304
5/25/22,22,1260.41,62,47,3844,2209
5/25/22,23,1141.48,60,47,3600,2209
5/25/22,24,1037.55,57,47,3249,2209
5/26/22,1,964.69,57,47,3249,2209
5/26/22,2,922.83,56,47,3136,2209
5/26/22,3,899.2,55,46,3025,2116
5/26/22,4,900.96,55,46,3025,2116
5/26/22,5,921.18,54,46,2916,2116
5/26/22,6,993.9,54,44,2916,1936
5/26/22,7,1119.05,53,42,2809,1764
5/26/22,8,1206.87,55,42,3025,1764
5/26/22,9,1245.81,56,42,3136,1764
5/26/22,10,1258.36,59,41,3481,1681
5/26/22,11,1264.1,63,42,3969,1764
5/26/22,12,1280.84,66,40,4356,1600
5/26/22,13,1264.79,70,40,4900,1600
5/26/22,14,1278.65,71,39,5041,1521
5/26/22,15,1291.03,73,40,5329,1600
5/26/22,16,1306.19,74,39,5476,1521
5/26/22,17,1331.71,74,41,5476,1681
5/26/22,18,1364.59,72,44,5184,1936
5/26/22,19,1364.58,73,45,5329,2025
5/26/22,20,1345.49,71,47,5041,2209
5/26/22,21,1341.25,68,50,4624,2500
5/26/22,22,1274.97,66,50,4356,2500
5/26/22,23,1163.81,64,51,4096,2601
5/26/22,24,1060.18,63,51,3969,2601
5/27/22,1,994.18,63,53,3969,2809
5/27/22,2,954.45,62,53,3844,2809
5/27/22,3,936.65,61,54,3721,2916
5/27/22,4,936.05,63,54,3969,2916
5/27/22,5,961.33,64,55,4096,3025
5/27/22,6,1026.52,63,55,3969,3025
5/27/22,7,1147.51,63,57,3969,3249
5/27/22,8,1250.53,64,59,4096,3481
5/27/22,9,1291.37,65,59,4225,3481
5/27/22,10,1341.49,69,61,4761,3721
5/27/22,11,1385.8,73,62,5329,3844
5/27/22,12,1433.22,71,63,5041,3969
5/27/22,13,1455.66,71,64,5041,4096
5/27/22,14,1503.84,75,64,5625,4096
5/27/22,15,1539.4,79,64,6241,4096
5/27/22,16,1572.25,82,64,6724,4096
5/27/22,17,1610.91,82,63,6724,3969
5/27/22,18,1622.05,81,63,6561,3969
5/27/22,19,1593.66,79,62,6241,3844
5/27/22,20,1558.6,77,63,5929,3969
5/27/22,21,1538.6,75,64,5625,4096
5/27/22,22,1458.69,73,64,5329,4096
5/27/22,23,1342.82,72,64,5184,4096
5/27/22,24,1225.46,71,65,5041,4225
5/28/22,1,1137.84,71,64,5041,4096
5/28/22,2,1078.54,71,60,5041,3600
5/28/22,3,1038.38,69,60,4761,3600
5/28/22,4,1013.69,68,61,4624,3721
5/28/22,5,1009.97,68,61,4624,3721
5/28/22,6,1019.92,65,63,4225,3969
5/28/22,7,1060.64,64,63,4096,3969
5/28/22,8,1138.93,64,64,4096,4096
5/28/22,9,1230.34,66,64,4356,4096
5/28/22,10,1302.36,67,65,4489,4225
5/28/22,11,1345.47,69,64,4761,4096
5/28/22,12,1385.88,73,63,5329,3969
5/28/22,13,1421.84,74,63,5476,3969
5/28/22,14,1452.07,77,62,5929,3844
5/28/22,15,1449.51,76,61,5776,3721
5/28/22,16,1421.99,76,62,5776,3844
5/28/22,17,1406.62,75,62,5625,3844
5/28/22,18,1399.35,66,60,4356,3600
5/28/22,19,1377.66,65,62,4225,3844
5/28/22,20,1347.34,68,62,4624,3844
5/28/22,21,1320.61,66,58,4356,3364
5/28/22,22,1256.27,63,52,3969,2704
5/28/22,23,1146.13,62,50,3844,2500
5/28/22,24,1043.05,58,51,3364,2601
5/29/22,1,964.51,58,50,3364,2500
5/29/22,2,915.35,56,50,3136,2500
5/29/22,3,883.35,51,50,2601,2500
5/29/22,4,867.93,50,49,2500,2401
5/29/22,5,867.94,48,47,2304,2209
5/29/22,6,876.5,47,46,2209,2116
5/29/22,7,917.19,47,47,2209,2209
5/29/22,8,989.94,53,51,2809,2601
5/29/22,9,1069.87,59,50,3481,2500
5/29/22,10,1127.42,64,50,4096,2500
5/29/22,11,1164.73,68,51,4624,2601
5/29/22,12,1191.77,72,42,5184,1764
5/29/22,13,1210.71,75,40,5625,1600
5/29/22,14,1226.4,76,38,5776,1444
5/29/22,15,1247.57,76,39,5776,1521
5/29/22,16,1282.73,77,40,5929,1600
5/29/22,17,1330.99,79,39,6241,1521
5/29/22,18,1381.29,79,46,6241,2116
5/29/22,19,1389.36,78,42,6084,1764
5/29/22,20,1352.34,76,45,5776,2025
5/29/22,21,1319.51,71,47,5041,2209
5/29/22,22,1258.68,67,48,4489,2304
5/29/22,23,1159.59,65,49,4225,2401
5/29/22,24,1066.92,63,47,3969,2209
5/30/22,1,990.18,61,47,3721,2209
5/30/22,2,937.47,59,47,3481,2209
5/30/22,3,908.56,57,48,3249,2304
5/30/22,4,895.94,53,48,2809,2304
5/30/22,5,889.25,52,49,2704,2401
5/30/22,6,893.58,50,49,2500,2401
5/30/22,7,937.42,51,49,2601,2401
5/30/22,8,1011.5,54,51,2916,2601
5/30/22,9,1109.71,62,53,3844,2809
5/30/22,10,1196.75,68,54,4624,2916
5/30/22,11,1256.31,74,55,5476,3025
5/30/22,12,1306.93,77,53,5929,2809
5/30/22,13,1354.09,80,53,6400,2809
5/30/22,14,1394.31,82,50,6724,2500
5/30/22,15,1432.85,84,48,7056,2304
5/30/22,16,1504.19,86,49,7396,2401
5/30/22,17,1592.55,87,50,7569,2500
5/30/22,18,1665.94,87,48,7569,2304
5/30/22,19,1663.99,85,53,7225,2809
5/30/22,20,1620.52,83,54,6889,2916
5/30/22,21,1584.27,78,57,6084,3249
5/30/22,22,1481.26,78,55,6084,3025
5/30/22,23,1334.6,76,55,5776,3025
5/30/22,24,1232.17,74,58,5476,3364
5/31/22,1,1156.55,72,58,5184,3364
5/31/22,2,1108.88,71,59,5041,3481
5/31/22,3,1078.26,66,60,4356,3600
5/31/22,4,1070.42,66,61,4356,3721
5/31/22,5,1095.21,76,60,5776,3600
5/31/22,6,1175.55,68,59,4624,3481
5/31/22,7,1300.87,75,60,5625,3600
5/31/22,8,1405.31,75,60,5625,3600
5/31/22,9,1462.5,72,64,5184,4096
5/31/22,10,1479.82,78,61,6084,3721
5/31/22,11,1481.32,71,55,5041,3025
5/31/22,12,1500.05,70,54,4900,2916
5/31/22,13,1499.31,71,55,5041,3025
5/31/22,14,1497.54,71,56,5041,3136
5/31/22,15,1484.31,70,55,4900,3025
5/31/22,16,1483.12,69,55,4761,3025
5/31/22,17,1483.77,68,54,4624,2916
5/31/22,18,1494.33,67,54,4489,2916
5/31/22,19,1472.51,64,53,4096,2809
5/31/22,20,1426.15,61,52,3721,2704
5/31/22,21,1385.61,58,51,3364,2601
5/31/22,22,1294.33,57,50,3249,2500
5/31/22,23,1170.47,56,50,3136,2500
5/31/22,24,1072.64,55,50,3025,2500
6/1/22,1,1003.08,56,49,3136,2401
6/1/22,2,963.83,56,49,3136,2401
6/1/22,3,940.96,56,50,3136,2500
6/1/22,4,934.38,55,50,3025,2500
6/1/22,5,957.57,56,51,3136,2601
6/1/22,6,1028.52,55,52,3025,2704
6/1/22,7,1154.97,55,54,3025,2916
6/1/22,8,1247.1,56,54,3136,2916
6/1/22,9,1289.25,56,48,3136,2304
6/1/22,10,1305.62,54,46,2916,2116
6/1/22,11,1322.88,55,46,3025,2116
6/1/22,12,1331.06,55,47,3025,2209
6/1/22,13,1341.76,56,48,3136,2304
6/1/22,14,1342.72,53,49,2809,2401
6/1/22,15,1314.58,52,50,2704,2500
6/1/22,16,1300.23,52,49,2704,2401
6/1/22,17,1315.13,53,50,2809,2500
6/1/22,18,1340.38,52,50,2704,2500
6/1/22,19,1332.8,52,50,2704,2500
6/1/22,20,1306.5,51,50,2601,2500
6/1/22,21,1272.15,51,50,2601,2500
6/1/22,22,1190.5,50,50,2500,2500
6/1/22,23,1079.96,51,51,2601,2601
6/1/22,24,997.06,51,51,2601,2601
6/2/22,1,939.88,51,51,2601,2601
6/2/22,2,909.56,51,51,2601,2601
6/2/22,3,892.84,52,51,2704,2601
6/2/22,4,892.43,52,52,2704,2704
6/2/22,5,923.04,52,52,2704,2704
6/2/22,6,1001.29,52,52,2704,2704
6/2/22,7,1131.54,53,52,2809,2704
6/2/22,8,1224.79,54,52,2916,2704
6/2/22,9,1266.74,55,53,3025,2809
6/2/22,10,1287.18,56,52,3136,2704
6/2/22,11,1306.64,58,53,3364,2809
6/2/22,12,1314.39,59,53,3481,2809
6/2/22,13,1314.92,61,54,3721,2916
6/2/22,14,1315.99,63,55,3969,3025
6/2/22,15,1312.33,64,56,4096,3136
6/2/22,16,1307.49,63,57,3969,3249
6/2/22,17,1310.2,62,56,3844,3136
6/2/22,18,1326.29,60,55,3600,3025
6/2/22,19,1317.36,58,55,3364,3025
6/2/22,20,1298.93,58,54,3364,2916
6/2/22,21,1290.66,58,54,3364,2916
6/2/22,22,1226.15,56,54,3136,2916
6/2/22,23,1113.47,56,54,3136,2916
6/2/22,24,1017.09,55,53,3025,2809
6/3/22,1,950.96,55,54,3025,2916
6/3/22,2,912.24,54,53,2916,2809
6/3/22,3,892.51,54,53,2916,2809
6/3/22,4,889.28,54,52,2916,2704
6/3/22,5,915.5,54,53,2916,2809
6/3/22,6,990.78,54,53,2916,2809
6/3/22,7,1118.1,54,52,2916,2704
6/3/22,8,1227.99,54,53,2916,2809
6/3/22,9,1287.66,54,54,2916,2916
6/3/22,10,1316.29,55,53,3025,2809
6/3/22,11,1331.51,56,54,3136,2916
6/3/22,12,1336.33,56,54,3136,2916
6/3/22,13,1332.07,57,54,3249,2916
6/3/22,14,1323.81,58,55,3364,3025
6/3/22,15,1305.71,59,55,3481,3025
6/3/22,16,1297.49,60,56,3600,3136
6/3/22,17,1304.81,59,56,3481,3136
6/3/22,18,1316.72,59,56,3481,3136
6/3/22,19,1302.44,59,56,3481,3136
6/3/22,20,1269.35,58,57,3364,3249
6/3/22,21,1248.97,58,56,3364,3136
6/3/22,22,1186.85,57,56,3249,3136
6/3/22,23,1090.71,56,55,3136,3025
6/3/22,24,999.16,56,55,3136,3025
6/4/22,1,933.94,55,54,3025,2916
6/4/22,2,893,54,54,2916,2916
6/4/22,3,871.79,54,53,2916,2809
6/4/22,4,862.95,55,53,3025,2809
6/4/22,5,870.95,54,54,2916,2916
6/4/22,6,897.93,54,54,2916,2916
6/4/22,7,949.37,54,54,2916,2916
6/4/22,8,1025.73,55,54,3025,2916
6/4/22,9,1099.98,57,55,3249,3025
6/4/22,10,1133.15,60,55,3600,3025
6/4/22,11,1144.65,61,55,3721,3025
6/4/22,12,1148.36,63,55,3969,3025
6/4/22,13,1153.24,67,55,4489,3025
6/4/22,14,1167.42,71,57,5041,3249
6/4/22,15,1188.16,73,55,5329,3025
6/4/22,16,1212.48,75,55,5625,3025
6/4/22,17,1253.45,74,56,5476,3136
6/4/22,18,1291.07,74,56,5476,3136
6/4/22,19,1300.71,72,59,5184,3481
6/4/22,20,1271.72,72,58,5184,3364
6/4/22,21,1241.83,70,47,4900,2209
6/4/22,22,1187.96,66,47,4356,2209
6/4/22,23,1089.72,62,47,3844,2209
6/4/22,24,994.11,54,41,2916,1681
6/5/22,1,921.62,58,38,3364,1444
6/5/22,2,882.69,56,39,3136,1521
6/5/22,3,855.59,56,39,3136,1521
6/5/22,4,843.18,54,39,2916,1521
6/5/22,5,843.61,45,42,2025,1764
6/5/22,6,854.21,44,41,1936,1681
6/5/22,7,894.12,44,42,1936,1764
6/5/22,8,957.03,55,42,3025,1764
6/5/22,9,1027.16,58,42,3364,1764
6/5/22,10,1061.82,61,41,3721,1681
6/5/22,11,1082.3,63,41,3969,1681
6/5/22,12,1107.51,68,39,4624,1521
6/5/22,13,1133.32,67,40,4489,1600
6/5/22,14,1141.98,71,37,5041,1369
6/5/22,15,1151.09,71,37,5041,1369
6/5/22,16,1171.68,72,38,5184,1444
6/5/22,17,1220.08,73,37,5329,1369
6/5/22,18,1281.79,73,37,5329,1369
6/5/22,19,1306.58,73,38,5329,1444
6/5/22,20,1290.73,72,36,5184,1296
6/5/22,21,1258.07,68,39,4624,1521
6/5/22,22,1193.55,61,42,3721,1764
6/5/22,23,1077.97,55,46,3025,2116
6/5/22,24,976.22,53,47,2809,2209
6/6/22,1,915.56,52,47,2704,2209
6/6/22,2,881.32,50,46,2500,2116
6/6/22,3,861.63,48,45,2304,2025
