Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
10/16/22,4,835.1,813.99,40,38,1600,1444,64000,54872
10/16/22,5,859.3,821.84,39,39,1521,1521,59319,59319
10/16/22,6,870.9,850.16,39,38,1521,1444,59319,54872
10/16/22,7,916.2,907.29,38,38,1444,1444,54872,54872
10/16/22,8,970.1,974.61,38,37,1444,1369,54872,50653
10/16/22,9,1017.8,1037.34,39,39,1521,1521,59319,59319
10/16/22,10,1003.5,1064.06,42,42,1764,1764,74088,74088
10/16/22,11,975,1056.9,49,45,2401,2025,117649,91125
10/16/22,12,987,1053.72,57,44,3249,1936,185193,85184
10/16/22,13,966.5,1056.54,61,45,3721,2025,226981,91125
10/16/22,14,1037,1062.5,65,41,4225,1681,274625,68921
10/16/22,15,1011.8,1078.5,65,40,4225,1600,274625,64000
10/16/22,16,1114.8,1097.49,64,40,4096,1600,262144,64000
10/16/22,17,1175.3,1153.15,66,40,4356,1600,287496,64000
10/16/22,18,1230.8,1221.23,64,41,4096,1681,262144,68921
10/16/22,19,1298.5,1275.45,59,45,3481,2025,205379,91125
10/16/22,20,1282.9,1241.16,50,46,2500,2116,125000,97336
10/16/22,21,1225.7,1173.07,51,48,2601,2304,132651,110592
10/16/22,22,1163.3,1078.41,47,45,2209,2025,103823,91125
10/16/22,23,1045.8,986.16,44,43,1936,1849,85184,79507
10/16/22,24,945.6,913.46,42,41,1764,1681,74088,68921
10/17/22,1,878.9,866.18,40,39,1600,1521,64000,59319
10/17/22,2,862.8,841.47,39,38,1521,1444,59319,54872
10/17/22,3,818.5,831.5,39,38,1521,1444,59319,54872
10/17/22,4,812.2,839.49,41,40,1681,1600,68921,64000
10/17/22,5,849.5,881.94,41,40,1681,1600,68921,64000
10/17/22,6,972.6,981.63,39,38,1521,1444,59319,54872
10/17/22,7,1106.5,1142.09,39,37,1521,1369,59319,50653
10/17/22,8,1244.2,1241.07,36,35,1296,1225,46656,42875
10/17/22,9,1286.8,1265.16,36,36,1296,1296,46656,46656
10/17/22,10,1285.1,1276.26,43,41,1849,1681,79507,68921
10/17/22,11,1290.4,1307.33,46,42,2116,1764,97336,74088
10/17/22,12,1293.5,1323.43,48,43,2304,1849,110592,79507
10/17/22,13,1269.3,1321.06,49,43,2401,1849,117649,79507
10/17/22,14,1304.7,1317.96,51,45,2601,2025,132651,91125
10/17/22,15,1270.1,1308.74,53,46,2809,2116,148877,97336
10/17/22,16,1251.8,1308.79,53,48,2809,2304,148877,110592
10/17/22,17,1275.7,1336.14,53,50,2809,2500,148877,125000
10/17/22,18,1316.1,1391.56,52,50,2704,2500,140608,125000
10/17/22,19,1385.4,1407.85,52,51,2704,2601,140608,132651
10/17/22,20,1324.3,1352.68,52,50,2704,2500,140608,125000
10/17/22,21,1277.8,1273.71,53,51,2809,2601,148877,132651
10/17/22,22,1168.6,1172.69,53,52,2809,2704,148877,140608
10/17/22,23,1036.5,1063.89,53,51,2809,2601,148877,132651
10/17/22,24,923.2,982.21,53,51,2809,2601,148877,132651
10/18/22,1,928.9,924.27,53,52,2809,2704,148877,140608
10/18/22,2,906.9,892.76,53,52,2809,2704,148877,140608
10/18/22,3,880.1,873.95,53,53,2809,2809,148877,148877
10/18/22,4,880,876.16,53,52,2809,2704,148877,140608
10/18/22,5,908.7,908.72,54,53,2916,2809,157464,148877
10/18/22,6,988.2,999.06,54,53,2916,2809,157464,148877
10/18/22,7,1128.4,1151.48,55,55,3025,3025,166375,166375
10/18/22,8,1286.1,1250.96,56,55,3136,3025,175616,166375
10/18/22,9,1334.7,1285.83,57,56,3249,3136,185193,175616
10/18/22,10,1207,1310.11,58,57,3364,3249,195112,185193
10/18/22,11,1225.8,1308.75,58,57,3364,3249,195112,185193
10/18/22,12,1251.6,1318.07,59,58,3481,3364,205379,195112
10/18/22,13,1215.2,1295.07,61,58,3721,3364,226981,195112
10/18/22,14,1174.2,1281.56,62,57,3844,3249,238328,185193
10/18/22,15,1187.9,1248.32,61,55,3721,3025,226981,166375
10/18/22,16,1202.1,1233.77,62,52,3844,2704,238328,140608
10/18/22,17,1247.4,1244.07,62,49,3844,2401,238328,117649
10/18/22,18,1298,1302.34,61,45,3721,2025,226981,91125
10/18/22,19,1302.3,1356.87,56,43,3136,1849,175616,79507
10/18/22,20,1331.9,1325.71,51,44,2601,1936,132651,85184
10/18/22,21,1321.9,1257.05,47,42,2209,1764,103823,74088
10/18/22,22,1224.1,1161.34,43,41,1849,1681,79507,68921
10/18/22,23,1115.5,1056.32,42,40,1764,1600,74088,64000
10/18/22,24,1003.6,972.42,39,39,1521,1521,59319,59319
10/19/22,1,913.9,921.24,38,37,1444,1369,54872,50653
10/19/22,2,905.7,897.82,36,34,1296,1156,46656,39304
10/19/22,3,900.7,884.95,34,34,1156,1156,39304,39304
10/19/22,4,908.5,892.01,34,32,1156,1024,39304,32768
10/19/22,5,922.7,931.9,32,31,1024,961,32768,29791
10/19/22,6,1002.5,1032.84,31,30,961,900,29791,27000
10/19/22,7,1195,1194.8,30,28,900,784,27000,21952
10/19/22,8,1315.5,1286.89,30,29,900,841,27000,24389
10/19/22,9,1285.8,1291.23,31,31,961,961,29791,29791
10/19/22,10,1155.7,1259.99,37,35,1369,1225,50653,42875
10/19/22,11,1142.6,1227.82,45,38,2025,1444,91125,54872
10/19/22,12,1123.3,1204.55,51,37,2601,1369,132651,50653
10/19/22,13,1053.9,1192.34,55,33,3025,1089,166375,35937
10/19/22,14,1056.8,1190.29,55,31,3025,961,166375,29791
10/19/22,15,1039,1181.2,56,28,3136,784,175616,21952
10/19/22,16,1087.8,1193.32,55,30,3025,900,166375,27000
10/19/22,17,1201.4,1236.68,55,27,3025,729,166375,19683
10/19/22,18,1321.1,1310.12,54,28,2916,784,157464,21952
10/19/22,19,1438.2,1373.98,49,28,2401,784,117649,21952
10/19/22,20,1387.4,1349.67,44,29,1936,841,85184,24389
10/19/22,21,1321.7,1289.07,40,33,1600,1089,64000,35937
10/19/22,22,1211.7,1199.92,38,31,1444,961,54872,29791
10/19/22,23,1085.8,1090.58,37,31,1369,961,50653,29791
10/19/22,24,986.2,1004.19,34,31,1156,961,39304,29791
10/20/22,1,962.2,954.32,36,32,1296,1024,46656,32768
10/20/22,2,937.8,927.65,34,31,1156,961,39304,29791
10/20/22,3,932.5,916.59,34,31,1156,961,39304,29791
10/20/22,4,927.8,923.89,34,32,1156,1024,39304,32768
10/20/22,5,950.1,962.11,33,31,1089,961,35937,29791
10/20/22,6,1003,1063.25,33,30,1089,900,35937,27000
10/20/22,7,1194.9,1219.61,31,29,961,841,29791,24389
10/20/22,8,1318.5,1308.42,29,27,841,729,24389,19683
10/20/22,9,1290,1312.57,32,31,1024,961,32768,29791
10/20/22,10,1149.5,1271.45,39,34,1521,1156,59319,39304
10/20/22,11,1114.6,1245.48,46,36,2116,1296,97336,46656
10/20/22,12,1106,1226.61,51,35,2601,1225,132651,42875
10/20/22,13,1092.4,1203.91,54,32,2916,1024,157464,32768
10/20/22,14,1021,1197.87,55,27,3025,729,166375,19683
10/20/22,15,1047.5,1186.95,56,25,3136,625,175616,15625
10/20/22,16,1091.6,1197.22,56,26,3136,676,175616,17576
10/20/22,17,1177.4,1238.79,56,25,3136,625,175616,15625
10/20/22,18,1279.9,1306.5,54,27,2916,729,157464,19683
10/20/22,19,1372.9,1372.57,51,27,2601,729,132651,19683
10/20/22,20,1374.7,1348.67,46,29,2116,841,97336,24389
10/20/22,21,1326.6,1289.97,43,30,1849,900,79507,27000
10/20/22,22,1241.7,1200.38,43,30,1849,900,79507,27000
10/20/22,23,1112.2,1094.8,40,31,1600,961,64000,29791
10/20/22,24,954.8,1007.89,39,32,1521,1024,59319,32768
10/21/22,1,955.2,956.28,38,31,1444,961,54872,29791
10/21/22,2,921.8,929.67,38,31,1444,961,54872,29791
10/21/22,3,918.1,917.15,34,31,1156,961,39304,29791
10/21/22,4,918.9,923.92,31,29,961,841,29791,24389
10/21/22,5,942.6,960.75,30,28,900,784,27000,21952
10/21/22,6,965.6,1055.66,30,28,900,784,27000,21952
10/21/22,7,1188.7,1208.7,28,27,784,729,21952,19683
10/21/22,8,1287.9,1304.23,29,27,841,729,24389,19683
10/21/22,9,1212.5,1313.73,32,30,1024,900,32768,27000
10/21/22,10,1118.9,1277.43,35,33,1225,1089,42875,35937
10/21/22,11,1131,1239.78,43,34,1849,1156,79507,39304
10/21/22,12,1057.1,1206.84,51,33,2601,1089,132651,35937
10/21/22,13,1050.6,1180.75,55,27,3025,729,166375,19683
10/21/22,14,1030.7,1166.7,58,27,3364,729,195112,19683
10/21/22,15,1082.9,1155.15,60,27,3600,729,216000,19683
10/21/22,16,1104,1163.66,61,27,3721,729,226981,19683
10/21/22,17,1148.9,1204.96,62,26,3844,676,238328,17576
10/21/22,18,1204.7,1260.94,61,26,3721,676,226981,17576
10/21/22,19,1303.5,1307.14,54,30,2916,900,157464,27000
10/21/22,20,1277,1277.09,46,33,2116,1089,97336,35937
10/21/22,21,1256.4,1226.16,42,34,1764,1156,74088,39304
10/21/22,22,1174.1,1156.11,39,34,1521,1156,59319,39304
10/21/22,23,1094.7,1069.76,37,33,1369,1089,50653,35937
10/21/22,24,931.9,988.85,35,32,1225,1024,42875,32768
10/22/22,1,927.4,935.09,33,31,1089,961,35937,29791
10/22/22,2,897.7,903.74,33,31,1089,961,35937,29791
10/22/22,3,882.1,889.46,32,30,1024,900,32768,27000
10/22/22,4,873.2,887,31,29,961,841,29791,24389
10/22/22,5,877.5,904.91,28,27,784,729,21952,19683
10/22/22,6,905.9,949.14,29,27,841,729,24389,19683
10/22/22,7,985.3,1024.26,29,27,841,729,24389,19683
10/22/22,8,1062.1,1104.12,29,26,841,676,24389,17576
10/22/22,9,1119.4,1154.76,30,29,900,841,27000,24389
10/22/22,10,989.5,1147.88,37,34,1369,1156,50653,39304
10/22/22,11,990.8,1116.7,45,36,2025,1296,91125,46656
10/22/22,12,939.2,1082.96,52,36,2704,1296,140608,46656
10/22/22,13,925.4,1057.21,58,38,3364,1444,195112,54872
10/22/22,14,918.4,1042.82,63,39,3969,1521,250047,59319
10/22/22,15,918,1039.68,67,39,4489,1521,300763,59319
10/22/22,16,948.5,1061.37,70,38,4900,1444,343000,54872
10/22/22,17,1023.3,1112.84,70,36,4900,1296,343000,46656
10/22/22,18,1156.1,1172.38,68,35,4624,1225,314432,42875
10/22/22,19,1208.6,1218.83,62,35,3844,1225,238328,42875
10/22/22,20,1241,1185.76,53,39,2809,1521,148877,59319
10/22/22,21,1170.8,1133.77,53,39,2809,1521,148877,59319
10/22/22,22,1116,1071.33,46,38,2116,1444,97336,54872
10/22/22,23,1012.3,996.47,43,38,1849,1444,79507,54872
10/22/22,24,931.8,927.25,41,38,1681,1444,68921,54872
10/23/22,1,914.4,876.43,41,39,1681,1521,68921,59319
10/23/22,2,877.4,847.78,37,36,1369,1296,50653,46656
10/23/22,3,858.5,832.8,38,37,1444,1369,54872,50653
10/23/22,4,851.8,829.59,38,36,1444,1296,54872,46656
10/23/22,5,865,839.4,37,36,1369,1296,50653,46656
10/23/22,6,888.7,872.12,37,36,1369,1296,50653,46656
10/23/22,7,958.6,928.17,37,35,1369,1225,50653,42875
10/23/22,8,1031.6,999.14,36,35,1296,1225,46656,42875
10/23/22,9,1145.7,1074.11,37,36,1369,1296,50653,46656
10/23/22,10,1161.6,1113.17,41,39,1681,1521,68921,59319
10/23/22,11,1161.6,1126.17,45,40,2025,1600,91125,64000
10/23/22,12,1141,1133.88,50,41,2500,1681,125000,68921
10/23/22,13,1133.4,1139.9,52,41,2704,1681,140608,68921
10/23/22,14,1191,1139,57,42,3249,1764,185193,74088
10/23/22,15,1161.6,1145.57,58,44,3364,1936,195112,85184
10/23/22,16,1174.8,1164.65,59,44,3481,1936,205379,85184
10/23/22,17,1204.6,1213.76,59,45,3481,2025,205379,91125
10/23/22,18,1252.7,1283.93,56,48,3136,2304,175616,110592
10/23/22,19,1326.3,1303.2,54,48,2916,2304,157464,110592
10/23/22,20,1258,1249.68,53,48,2809,2304,148877,110592
10/23/22,21,1165,1175.49,52,50,2704,2500,140608,125000
10/23/22,22,1093,1081.94,51,50,2601,2500,132651,125000
10/23/22,23,929.7,987.34,51,50,2601,2500,132651,125000
10/23/22,24,872.1,911.72,50,49,2500,2401,125000,117649
10/24/22,1,896.1,868.7,51,50,2601,2500,132651,125000
10/24/22,2,867.4,844.59,51,50,2601,2500,132651,125000
10/24/22,3,849.2,833.99,51,50,2601,2500,132651,125000
10/24/22,4,828.5,840.52,51,49,2601,2401,132651,117649
10/24/22,5,852.3,878.86,52,49,2704,2401,140608,117649
10/24/22,6,950,974.19,53,50,2809,2500,148877,125000
10/24/22,7,1116.2,1125.38,52,51,2704,2601,140608,132651
10/24/22,8,1268.6,1234.93,52,51,2704,2601,140608,132651
10/24/22,9,1307.1,1276.51,52,52,2704,2704,140608,140608
10/24/22,10,1294.5,1301.23,53,52,2809,2704,148877,140608
10/24/22,11,1320.4,1318.04,53,53,2809,2809,148877,148877
10/24/22,12,1314.2,1328.85,55,55,3025,3025,166375,166375
10/24/22,13,1316.1,1329.22,56,55,3136,3025,175616,166375
10/24/22,14,1381.8,1336.6,56,55,3136,3025,175616,166375
10/24/22,15,1355.9,1323.29,57,55,3249,3025,185193,166375
10/24/22,16,1347.7,1308.58,56,56,3136,3136,175616,175616
10/24/22,17,1379.5,1327.22,58,57,3364,3249,195112,185193
10/24/22,18,1395.4,1379.37,58,57,3364,3249,195112,185193
10/24/22,19,1430.6,1396.37,58,57,3364,3249,195112,185193
10/24/22,20,1291.6,1340.2,57,56,3249,3136,185193,175616
10/24/22,21,1236.4,1261.81,57,57,3249,3249,185193,185193
10/24/22,22,1153.9,1163.65,57,57,3249,3249,185193,185193
10/24/22,23,1038.5,1059.36,57,57,3249,3249,185193,185193
10/24/22,24,898.9,973.38,57,56,3249,3136,185193,175616
10/25/22,1,936.9,917.33,57,57,3249,3249,185193,185193
10/25/22,2,878.7,886.95,57,57,3249,3249,185193,185193
10/25/22,3,856.4,869.96,57,57,3249,3249,185193,185193
10/25/22,4,840.3,870.84,57,57,3249,3249,185193,185193
10/25/22,5,866.4,900.5,57,57,3249,3249,185193,185193
10/25/22,6,958.8,992.45,57,56,3249,3136,185193,175616
10/25/22,7,1115.4,1140.86,57,57,3249,3249,185193,185193
10/25/22,8,1242.9,1238.74,57,57,3249,3249,185193,185193
10/25/22,9,1284.4,1269.64,57,57,3249,3249,185193,185193
10/25/22,10,1281.9,1283.15,58,57,3364,3249,195112,185193
10/25/22,11,1300.3,1298.81,59,59,3481,3481,205379,205379
10/25/22,12,1299.6,1303.14,60,59,3600,3481,216000,205379
10/25/22,13,1278.5,1303.73,61,60,3721,3600,226981,216000
10/25/22,14,1338.4,1305.44,62,61,3844,3721,238328,226981
10/25/22,15,1308.5,1293.03,63,62,3969,3844,250047,238328
10/25/22,16,1339,1286.19,64,62,4096,3844,262144,238328
10/25/22,17,1358.3,1309.03,65,63,4225,3969,274625,250047
10/25/22,18,1377.3,1365.7,65,63,4225,3969,274625,250047
10/25/22,19,1395.1,1392.95,64,63,4096,3969,262144,250047
10/25/22,20,1340.8,1346.21,64,63,4096,3969,262144,250047
10/25/22,21,1266.8,1270.47,63,63,3969,3969,250047,250047
10/25/22,22,1203.2,1173.91,63,63,3969,3969,250047,250047
10/25/22,23,1084.8,1068.24,63,63,3969,3969,250047,250047
10/25/22,24,952.9,980.42,63,63,3969,3969,250047,250047
10/26/22,1,944.2,926.33,63,62,3969,3844,250047,238328
10/26/22,2,903.6,890.89,63,63,3969,3969,250047,250047
10/26/22,3,884.3,874.6,62,62,3844,3844,238328,238328
10/26/22,4,880.4,875.68,62,62,3844,3844,238328,238328
10/26/22,5,921.8,904.98,61,61,3721,3721,226981,226981
10/26/22,6,1001.7,991.7,61,61,3721,3721,226981,226981
10/26/22,7,1098.6,1141.61,61,61,3721,3721,226981,226981
10/26/22,8,1219.6,1242.91,61,61,3721,3721,226981,226981
10/26/22,9,1271.8,1281.22,61,61,3721,3721,226981,226981
10/26/22,10,1259.9,1304.18,61,61,3721,3721,226981,226981
10/26/22,11,1288.2,1325.23,61,61,3721,3721,226981,226981
10/26/22,12,1332.1,1332.27,63,62,3969,3844,250047,238328
10/26/22,13,1331.9,1330.57,64,63,4096,3969,262144,250047
10/26/22,14,1346.1,1325.75,64,63,4096,3969,262144,250047
10/26/22,15,1363.2,1310.14,64,63,4096,3969,262144,250047
10/26/22,16,1370.5,1299.27,64,62,4096,3844,262144,238328
10/26/22,17,1308.5,1317.81,63,63,3969,3969,250047,250047
10/26/22,18,1347.2,1370.23,64,63,4096,3969,262144,250047
10/26/22,19,1362.2,1392.95,63,63,3969,3969,250047,250047
10/26/22,20,1291.5,1346.78,63,63,3969,3969,250047,250047
10/26/22,21,1284.4,1273.43,63,63,3969,3969,250047,250047
10/26/22,22,1211,1179.5,62,62,3844,3844,238328,238328
10/26/22,23,1084,1077.21,62,62,3844,3844,238328,238328
10/26/22,24,946.1,990.99,62,62,3844,3844,238328,238328
10/27/22,1,934.8,937.42,62,62,3844,3844,238328,238328
10/27/22,2,905.5,903.94,62,61,3844,3721,238328,226981
10/27/22,3,883.2,881.06,61,61,3721,3721,226981,226981
10/27/22,4,874.6,877.71,60,59,3600,3481,216000,205379
10/27/22,5,890.1,902.6,58,55,3364,3025,195112,166375
10/27/22,6,969.5,986.62,54,54,2916,2916,157464,157464
10/27/22,7,1094.1,1131.86,52,52,2704,2704,140608,140608
10/27/22,8,1182.6,1221.45,50,50,2500,2500,125000,125000
10/27/22,9,1128.7,1238.63,57,53,3249,2809,185193,148877
10/27/22,10,1145.4,1233.71,60,53,3600,2809,216000,148877
10/27/22,11,1137.1,1223.33,62,52,3844,2704,238328,140608
10/27/22,12,1113.4,1199.25,60,45,3600,2025,216000,91125
10/27/22,13,1070.6,1179.61,59,42,3481,1764,205379,74088
10/27/22,14,1090.4,1175.44,60,39,3600,1521,216000,59319
10/27/22,15,1086.2,1170.09,61,37,3721,1369,226981,50653
10/27/22,16,1183.6,1185.24,61,36,3721,1296,226981,46656
10/27/22,17,1220.2,1221.71,60,35,3600,1225,216000,42875
10/27/22,18,1318.3,1285.2,57,33,3249,1089,185193,35937
10/27/22,19,1338.8,1338.81,52,30,2704,900,140608,27000
10/27/22,20,1329.8,1307.2,50,29,2500,841,125000,24389
10/27/22,21,1293.6,1246.02,48,31,2304,961,110592,29791
10/27/22,22,1157.5,1161.91,46,31,2116,961,97336,29791
10/27/22,23,1102.6,1058.33,44,32,1936,1024,85184,32768
10/27/22,24,954.1,975.73,42,31,1764,961,74088,29791
10/28/22,1,908.5,925.62,41,31,1681,961,68921,29791
10/28/22,2,924.3,894.63,41,31,1681,961,68921,29791
10/28/22,3,902.7,882.25,40,31,1600,961,64000,29791
10/28/22,4,916.8,888.61,39,30,1521,900,59319,27000
10/28/22,5,929.3,926.39,38,30,1444,900,54872,27000
10/28/22,6,972.5,1024.03,36,30,1296,900,46656,27000
10/28/22,7,1126.4,1178.63,32,29,1024,841,32768,24389
10/28/22,8,1277.3,1273.52,29,28,841,784,24389,21952
10/28/22,9,1199.5,1288.46,30,29,900,841,27000,24389
10/28/22,10,1142.9,1263.06,37,33,1369,1089,50653,35937
10/28/22,11,1139.6,1237.56,44,31,1936,961,85184,29791
10/28/22,12,1116.5,1212.58,45,28,2025,784,91125,21952
10/28/22,13,1068.2,1183.02,48,28,2304,784,110592,21952
10/28/22,14,1113.6,1164.58,50,26,2500,676,125000,17576
10/28/22,15,1119.9,1154.74,52,26,2704,676,140608,17576
10/28/22,16,1151.2,1163.64,55,26,3025,676,166375,17576
10/28/22,17,1230.8,1209.39,56,26,3136,676,175616,17576
10/28/22,18,1275,1276.28,54,26,2916,676,157464,17576
10/28/22,19,1336.9,1317.37,48,30,2304,900,110592,27000
10/28/22,20,1367.7,1285.52,40,34,1600,1156,64000,39304
10/28/22,21,1269.1,1238.89,36,33,1296,1089,46656,35937
10/28/22,22,1195.3,1175.12,35,33,1225,1089,42875,35937
10/28/22,23,1108.1,1087.64,34,32,1156,1024,39304,32768
10/28/22,24,1016.8,1005.92,33,31,1089,961,35937,29791
10/29/22,1,959.8,951.41,31,30,961,900,29791,27000
10/29/22,2,973.4,927.71,31,29,961,841,29791,24389
10/29/22,3,955,912.01,30,28,900,784,27000,21952
10/29/22,4,938.8,912.96,28,27,784,729,21952,19683
10/29/22,5,948.5,930.78,27,26,729,676,19683,17576
10/29/22,6,1086.8,975.51,27,25,729,625,19683,15625
10/29/22,7,1051.8,1050.41,29,28,841,784,24389,21952
10/29/22,8,1221.9,1138.86,28,28,784,784,21952,21952
10/29/22,9,1194.2,1195.86,29,28,841,784,24389,21952
10/29/22,10,1129.5,1198.3,30,30,900,900,27000,27000
10/29/22,11,1044,1163.28,32,32,1024,1024,32768,32768
10/29/22,12,918,1125.74,42,34,1764,1156,74088,39304
10/29/22,13,949.3,1091.74,50,31,2500,961,125000,29791
10/29/22,14,975,1063.45,56,27,3136,729,175616,19683
10/29/22,15,961.6,1054.63,58,21,3364,441,195112,9261
10/29/22,16,1038.8,1072,60,25,3600,625,216000,15625
10/29/22,17,1089.6,1129.56,61,27,3721,729,226981,19683
10/29/22,18,1245.5,1200.53,59,23,3481,529,205379,12167
10/29/22,19,1262,1243.36,52,32,2704,1024,140608,32768
10/29/22,20,1265.4,1203.49,44,28,1936,784,85184,21952
10/29/22,21,1235,1158.16,40,31,1600,961,64000,29791
10/29/22,22,1173,1097.68,37,32,1369,1024,50653,32768
10/29/22,23,1081.6,1028.69,36,31,1296,961,46656,29791
10/29/22,24,950.5,966.75,33,30,1089,900,35937,27000
10/30/22,1,903.4,918.43,33,30,1089,900,35937,27000
10/30/22,2,889,894.32,31,28,961,784,29791,21952
10/30/22,3,865.8,880.61,30,28,900,784,27000,21952
10/30/22,4,889,879.79,30,28,900,784,27000,21952
10/30/22,5,862.6,890.88,28,27,784,729,21952,19683
10/30/22,6,983.8,926.94,27,25,729,625,19683,15625
10/30/22,7,1078.3,985.04,28,26,784,676,21952,17576
10/30/22,8,1132.4,1058.46,26,24,676,576,17576,13824
10/30/22,9,1224.9,1118.76,27,26,729,676,19683,17576
10/30/22,10,1045.6,1123.24,34,31,1156,961,39304,29791
10/30/22,11,973.4,1102.66,42,33,1764,1089,74088,35937
10/30/22,12,942.5,1085.49,48,33,2304,1089,110592,35937
10/30/22,13,941,1075.52,56,29,3136,841,175616,24389
10/30/22,14,881.2,1059.37,62,27,3844,729,238328,19683
10/30/22,15,860.3,1062.91,67,18,4489,324,300763,5832
10/30/22,16,1020.6,1088.13,68,26,4624,676,314432,17576
10/30/22,17,1141.7,1151.33,69,36,4761,1296,328509,46656
10/30/22,18,1244.5,1225.64,65,30,4225,900,274625,27000
10/30/22,19,1263.1,1276.51,58,34,3364,1156,195112,39304
10/30/22,20,1229.5,1238.98,50,29,2500,841,125000,24389
10/30/22,21,1223.5,1177.47,44,30,1936,900,85184,27000
10/30/22,22,1148.7,1092.65,41,33,1681,1089,68921,35937
10/30/22,23,1049.6,1005.1,36,31,1296,961,46656,29791
10/30/22,24,909.8,934.88,35,31,1225,961,42875,29791
10/31/22,1,855.1,896.3,34,31,1156,961,39304,29791
10/31/22,2,812.5,876.43,33,30,1089,900,35937,27000
10/31/22,3,799,872.14,32,30,1024,900,32768,27000
10/31/22,4,806.2,884.56,31,28,961,784,29791,21952
10/31/22,5,842.6,927.33,31,29,961,841,29791,24389
10/31/22,6,926.6,1032.61,30,29,900,841,27000,24389
10/31/22,7,1111.8,1193.91,29,27,841,729,24389,19683
10/31/22,8,1252.5,1294.97,29,28,841,784,24389,21952
10/31/22,9,1258.5,1304.92,31,29,961,841,29791,24389
10/31/22,10,1244.9,1275.64,36,33,1296,1089,46656,35937
10/31/22,11,1252.3,1247.32,44,34,1936,1156,85184,39304
10/31/22,12,1252.4,1228.26,52,36,2704,1296,140608,46656
10/31/22,13,1244.6,1220.01,60,38,3600,1444,216000,54872
10/31/22,14,1227,1234.18,66,42,4356,1764,287496,74088
10/31/22,15,1224.4,1227.25,67,44,4489,1936,300763,85184
10/31/22,16,1233.8,1237.79,67,39,4489,1521,300763,59319
10/31/22,17,1261.9,1263.73,66,42,4356,1764,287496,74088
10/31/22,18,1347,1292.58,63,45,3969,2025,250047,91125
10/31/22,19,1343.4,1291.32,60,46,3600,2116,216000,97336
10/31/22,20,1291.9,1257.3,56,46,3136,2116,175616,97336
10/31/22,21,1262.2,1220.88,54,46,2916,2116,157464,97336
10/31/22,22,1224.3,1144.94,54,47,2916,2209,157464,103823
10/31/22,23,1069.9,1043.24,54,47,2916,2209,157464,103823
10/31/22,24,946.8,960.72,53,48,2809,2304,148877,110592
11/1/22,1,931.5,908.86,54,49,2916,2401,157464,117649
11/1/22,2,891.2,882.13,52,48,2704,2304,140608,110592
11/1/22,3,872.7,867.45,49,47,2401,2209,117649,103823
11/1/22,4,882.8,869.83,48,47,2304,2209,110592,103823
11/1/22,5,918,901.08,48,47,2304,2209,110592,103823
11/1/22,6,936.3,992.7,47,46,2209,2116,103823,97336
11/1/22,7,1101.1,1139.71,46,45,2116,2025,97336,91125
11/1/22,8,1243.9,1238.65,46,45,2116,2025,97336,91125
11/1/22,9,1240.4,1266.17,49,46,2401,2116,117649,97336
11/1/22,10,1256.8,1279.08,49,46,2401,2116,117649,97336
11/1/22,11,1244.4,1289.78,54,49,2916,2401,157464,117649
11/1/22,12,1256.3,1289.76,56,50,3136,2500,175616,125000
11/1/22,13,1232.1,1288.63,57,52,3249,2704,185193,140608
11/1/22,14,1294.6,1280.93,60,53,3600,2809,216000,148877
11/1/22,15,1309.1,1264.83,61,54,3721,2916,226981,157464
11/1/22,16,1273.3,1258.01,64,55,4096,3025,262144,166375
11/1/22,17,1291.3,1281.15,63,55,3969,3025,250047,166375
11/1/22,18,1333.8,1350.34,65,56,4225,3136,274625,175616
11/1/22,19,1297.2,1389.45,60,55,3600,3025,216000,166375
11/1/22,20,1292.3,1335.9,58,56,3364,3136,195112,175616
11/1/22,21,1280.4,1261.63,54,54,2916,2916,157464,157464
11/1/22,22,1194.9,1164.05,55,54,3025,2916,166375,157464
11/1/22,23,1067.4,1057.49,52,52,2704,2704,140608,140608
11/1/22,24,939.3,970.49,52,51,2704,2601,140608,132651
11/2/22,1,906.1,915.62,57,53,3249,2809,185193,148877
11/2/22,2,868.4,885.16,59,52,3481,2704,205379,140608
11/2/22,3,843.8,870.02,57,47,3249,2209,185193,103823
11/2/22,4,832.1,869.37,56,45,3136,2025,175616,91125
11/2/22,5,867,902.32,55,46,3025,2116,166375,97336
11/2/22,6,901.1,995.7,53,46,2809,2116,148877,97336
11/2/22,7,1010.3,1146.45,52,45,2704,2025,140608,91125
11/2/22,8,1141.4,1237.83,51,45,2601,2025,132651,91125
11/2/22,9,1131.2,1246.12,52,45,2704,2025,140608,91125
11/2/22,10,1065.3,1223.8,55,45,3025,2025,166375,91125
11/2/22,11,1057.5,1212.96,58,44,3364,1936,195112,85184
11/2/22,12,998.6,1205.5,60,43,3600,1849,216000,79507
11/2/22,13,998.1,1192.18,64,40,4096,1600,262144,64000
11/2/22,14,1100.8,1194.93,66,34,4356,1156,287496,39304
11/2/22,15,1096,1191.17,67,36,4489,1296,300763,46656
11/2/22,16,1172.7,1199.78,67,34,4489,1156,300763,39304
11/2/22,17,1177.6,1238,64,31,4096,961,262144,29791
11/2/22,18,1273,1312,63,28,3969,784,250047,21952
11/2/22,19,1242.2,1355.76,57,29,3249,841,185193,24389
11/2/22,20,1269.9,1310.89,49,31,2401,961,117649,29791
