Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
10/25/20,19,1341.19,45,28,2025,784,91125,21952
10/25/20,20,1297.55,39,29,1521,841,59319,24389
10/25/20,21,1218.99,34,29,1156,841,39304,24389
10/25/20,22,1124.84,39,30,1521,900,59319,27000
10/25/20,23,1029,36,30,1296,900,46656,27000
10/25/20,24,950.46,32,29,1024,841,32768,24389
10/26/20,1,904.13,31,28,961,784,29791,21952
10/26/20,2,876.17,32,30,1024,900,32768,27000
10/26/20,3,865.93,31,28,961,784,29791,21952
10/26/20,4,873.7,34,31,1156,961,39304,29791
10/26/20,5,911.34,38,28,1444,784,54872,21952
10/26/20,6,1007.69,39,29,1521,841,59319,24389
10/26/20,7,1165.3,39,29,1521,841,59319,24389
10/26/20,8,1291.91,37,34,1369,1156,50653,39304
10/26/20,9,1358,38,34,1444,1156,54872,39304
10/26/20,10,1397.85,38,36,1444,1296,54872,46656
10/26/20,11,1422.85,39,36,1521,1296,59319,46656
10/26/20,12,1434.57,40,37,1600,1369,64000,50653
10/26/20,13,1431.6,41,39,1681,1521,68921,59319
10/26/20,14,1416.14,42,40,1764,1600,74088,64000
10/26/20,15,1397.3,43,41,1849,1681,79507,68921
10/26/20,16,1388.44,44,41,1936,1681,85184,68921
10/26/20,17,1412.94,44,42,1936,1764,85184,74088
10/26/20,18,1469.83,44,43,1936,1849,85184,79507
10/26/20,19,1475.06,44,42,1936,1764,85184,74088
10/26/20,20,1401.41,44,42,1936,1764,85184,74088
10/26/20,21,1312.64,44,42,1936,1764,85184,74088
10/26/20,22,1204.57,44,43,1936,1849,85184,79507
10/26/20,23,1092.72,43,42,1849,1764,79507,74088
10/26/20,24,998.08,43,41,1849,1681,79507,68921
10/27/20,1,937.54,43,41,1849,1681,79507,68921
10/27/20,2,902.28,43,41,1849,1681,79507,68921
10/27/20,3,887.68,43,42,1849,1764,79507,74088
10/27/20,4,885.67,44,42,1936,1764,85184,74088
10/27/20,5,919.39,44,42,1936,1764,85184,74088
10/27/20,6,1011.22,45,43,2025,1849,91125,79507
10/27/20,7,1164.49,45,41,2025,1681,91125,68921
10/27/20,8,1277.21,45,41,2025,1681,91125,68921
10/27/20,9,1326.64,44,39,1936,1521,85184,59319
10/27/20,10,1335.32,45,39,2025,1521,91125,59319
10/27/20,11,1336.42,45,38,2025,1444,91125,54872
10/27/20,12,1334.07,46,37,2116,1369,97336,50653
10/27/20,13,1309.9,46,36,2116,1296,97336,46656
10/27/20,14,1274.61,50,35,2500,1225,125000,42875
10/27/20,15,1268.33,51,33,2601,1089,132651,35937
10/27/20,16,1279.24,50,32,2500,1024,125000,32768
10/27/20,17,1309.84,50,30,2500,900,125000,27000
10/27/20,18,1398.6,48,30,2304,900,110592,27000
10/27/20,19,1445.44,46,30,2116,900,97336,27000
10/27/20,20,1385.95,45,31,2025,961,91125,29791
10/27/20,21,1300.74,45,31,2025,961,91125,29791
10/27/20,22,1196.15,44,30,1936,900,85184,27000
10/27/20,23,1088.75,42,32,1764,1024,74088,32768
10/27/20,24,1002.11,41,33,1681,1089,68921,35937
10/28/20,1,946.04,41,35,1681,1225,68921,42875
10/28/20,2,912.09,41,33,1681,1089,68921,35937
10/28/20,3,898.28,40,35,1600,1225,64000,42875
10/28/20,4,900.41,40,36,1600,1296,64000,46656
10/28/20,5,935.15,40,32,1600,1024,64000,32768
10/28/20,6,1029.78,39,35,1521,1225,59319,42875
10/28/20,7,1178.64,39,37,1521,1369,59319,50653
10/28/20,8,1295.36,38,36,1444,1296,54872,46656
10/28/20,9,1354.33,39,36,1521,1296,59319,46656
10/28/20,10,1380.62,39,37,1521,1369,59319,50653
10/28/20,11,1401.73,40,37,1600,1369,64000,50653
10/28/20,12,1418.66,40,39,1600,1521,64000,59319
10/28/20,13,1415.42,41,39,1681,1521,68921,59319
10/28/20,14,1403.04,42,40,1764,1600,74088,64000
10/28/20,15,1383.52,43,39,1849,1521,79507,59319
10/28/20,16,1374.63,44,41,1936,1681,85184,68921
10/28/20,17,1391.33,44,42,1936,1764,85184,74088
10/28/20,18,1452.87,44,42,1936,1764,85184,74088
10/28/20,19,1473.46,44,41,1936,1681,85184,68921
10/28/20,20,1409.45,44,42,1936,1764,85184,74088
10/28/20,21,1325.7,42,41,1764,1681,74088,68921
10/28/20,22,1220.07,43,42,1849,1764,79507,74088
10/28/20,23,1106.89,42,41,1764,1681,74088,68921
10/28/20,24,1013.8,41,40,1681,1600,68921,64000
10/29/20,1,954.37,41,40,1681,1600,68921,64000
10/29/20,2,923.23,41,40,1681,1600,68921,64000
10/29/20,3,908.11,40,40,1600,1600,64000,64000
10/29/20,4,913.6,39,38,1521,1444,59319,54872
10/29/20,5,947.82,37,36,1369,1296,50653,46656
10/29/20,6,1042.51,36,35,1296,1225,46656,42875
10/29/20,7,1197.01,36,35,1296,1225,46656,42875
10/29/20,8,1307.04,36,35,1296,1225,46656,42875
10/29/20,9,1348.22,36,35,1296,1225,46656,42875
10/29/20,10,1364.18,37,37,1369,1369,50653,50653
10/29/20,11,1378.93,40,38,1600,1444,64000,54872
10/29/20,12,1386.47,42,39,1764,1521,74088,59319
10/29/20,13,1383.14,44,40,1936,1600,85184,64000
10/29/20,14,1385.99,45,41,2025,1681,91125,68921
10/29/20,15,1376.85,44,41,1936,1681,85184,68921
10/29/20,16,1372.98,44,42,1936,1764,85184,74088
10/29/20,17,1397.9,45,43,2025,1849,91125,79507
10/29/20,18,1465.42,44,41,1936,1681,85184,68921
10/29/20,19,1472.81,43,41,1849,1681,79507,68921
10/29/20,20,1414.76,43,41,1849,1681,79507,68921
10/29/20,21,1337.89,42,39,1764,1521,74088,59319
10/29/20,22,1235.33,41,38,1681,1444,68921,54872
10/29/20,23,1127.13,40,37,1600,1369,64000,50653
10/29/20,24,1038.53,39,36,1521,1296,59319,46656
10/30/20,1,979.37,38,35,1444,1225,54872,42875
10/30/20,2,951.54,37,34,1369,1156,50653,39304
10/30/20,3,939.32,37,34,1369,1156,50653,39304
10/30/20,4,947.2,35,32,1225,1024,42875,32768
10/30/20,5,973.69,34,30,1156,900,39304,27000
10/30/20,6,1058.88,34,29,1156,841,39304,24389
10/30/20,7,1206.25,34,28,1156,784,39304,21952
10/30/20,8,1327.44,33,27,1089,729,35937,19683
10/30/20,9,1397.56,31,27,961,729,29791,19683
10/30/20,10,1437.3,31,27,961,729,29791,19683
10/30/20,11,1468.48,31,22,961,484,29791,10648
10/30/20,12,1468.61,30,24,900,576,27000,13824
10/30/20,13,1451.56,30,27,900,729,27000,19683
10/30/20,14,1431.54,32,28,1024,784,32768,21952
10/30/20,15,1396.27,35,24,1225,576,42875,13824
10/30/20,16,1364.79,37,24,1369,576,50653,13824
10/30/20,17,1368.75,39,19,1521,361,59319,6859
10/30/20,18,1424.06,39,28,1521,784,59319,21952
10/30/20,19,1474.73,36,26,1296,676,46656,17576
10/30/20,20,1427.46,31,22,961,484,29791,10648
10/30/20,21,1363.01,28,23,784,529,21952,12167
10/30/20,22,1281.7,26,23,676,529,17576,12167
10/30/20,23,1186.87,25,23,625,529,15625,12167
10/30/20,24,1075.71,24,21,576,441,13824,9261
10/31/20,1,1035.17,23,19,529,361,12167,6859
10/31/20,2,1001.74,23,19,529,361,12167,6859
10/31/20,3,987.74,21,18,441,324,9261,5832
10/31/20,4,986.47,20,17,400,289,8000,4913
10/31/20,5,1003.35,20,15,400,225,8000,3375
10/31/20,6,1050.44,20,15,400,225,8000,3375
10/31/20,7,1121.86,19,15,361,225,6859,3375
10/31/20,8,1205,18,14,324,196,5832,2744
10/31/20,9,1281.27,18,15,324,225,5832,3375
10/31/20,10,1309.25,25,23,625,529,15625,12167
10/31/20,11,1301.94,31,22,961,484,29791,10648
10/31/20,12,1271.84,35,22,1225,484,42875,10648
10/31/20,13,1235.97,38,21,1444,441,54872,9261
10/31/20,14,1203.02,41,18,1681,324,68921,5832
10/31/20,15,1179.04,42,15,1764,225,74088,3375
10/31/20,16,1186.26,43,23,1849,529,79507,12167
10/31/20,17,1232.32,44,15,1936,225,85184,3375
10/31/20,18,1296.2,42,17,1764,289,74088,4913
10/31/20,19,1336.36,38,19,1444,361,54872,6859
10/31/20,20,1306.6,31,22,961,484,29791,10648
10/31/20,21,1263.33,32,23,1024,529,32768,12167
10/31/20,22,1202.78,29,23,841,529,24389,12167
10/31/20,23,1126.47,28,22,784,484,21952,10648
10/31/20,24,1039.57,29,22,841,484,24389,10648
11/1/20,1,1006.36,29,23,841,529,24389,12167
11/1/20,2,958.12,31,24,961,576,29791,13824
11/1/20,3,943.6,31,25,961,625,29791,15625
11/1/20,4,941.84,32,25,1024,625,32768,15625
11/1/20,5,958.35,32,26,1024,676,32768,17576
11/1/20,6,998.6,32,27,1024,729,32768,19683
11/1/20,7,1060.22,32,27,1024,729,32768,19683
11/1/20,8,1137.38,32,27,1024,729,32768,19683
11/1/20,9,1198.96,34,29,1156,841,39304,24389
11/1/20,10,1226.65,39,31,1521,961,59319,29791
11/1/20,11,1243.71,41,32,1681,1024,68921,32768
11/1/20,12,1248.65,45,33,2025,1089,91125,35937
11/1/20,13,1245.12,48,33,2304,1089,110592,35937
11/1/20,14,1238.31,50,34,2500,1156,125000,39304
11/1/20,15,1253.95,49,35,2401,1225,117649,42875
11/1/20,16,1286.61,49,36,2401,1296,117649,46656
11/1/20,17,1378.55,47,38,2209,1444,103823,54872
11/1/20,18,1422.01,46,40,2116,1600,97336,64000
11/1/20,19,1360.95,45,42,2025,1764,91125,74088
11/1/20,20,1285.68,45,43,2025,1849,91125,79507
11/1/20,21,1197.39,45,44,2025,1936,91125,85184
11/1/20,22,1098.39,46,44,2116,1936,97336,85184
11/1/20,23,1013.71,45,44,2025,1936,91125,85184
11/1/20,24,954.53,44,39,1936,1521,85184,59319
11/2/20,1,915.8,43,36,1849,1296,79507,46656
11/2/20,2,896.96,42,34,1764,1156,74088,39304
11/2/20,3,896.98,41,31,1681,961,68921,29791
11/2/20,4,917.04,39,29,1521,841,59319,24389
11/2/20,5,960.91,38,26,1444,676,54872,17576
11/2/20,6,1070.35,37,26,1369,676,50653,17576
11/2/20,7,1216.34,36,27,1296,729,46656,19683
11/2/20,8,1310.49,36,27,1296,729,46656,19683
11/2/20,9,1351.34,38,26,1444,676,54872,17576
11/2/20,10,1382.05,38,26,1444,676,54872,17576
11/2/20,11,1403.26,34,27,1156,729,39304,19683
11/2/20,12,1420.22,36,21,1296,441,46656,9261
11/2/20,13,1407.55,36,17,1296,289,46656,4913
11/2/20,14,1406.88,35,16,1225,256,42875,4096
11/2/20,15,1403.32,35,16,1225,256,42875,4096
11/2/20,16,1412.09,34,21,1156,441,39304,9261
11/2/20,17,1490.63,34,15,1156,225,39304,3375
11/2/20,18,1596.08,33,14,1089,196,35937,2744
11/2/20,19,1557.51,32,13,1024,169,32768,2197
11/2/20,20,1481.19,32,13,1024,169,32768,2197
11/2/20,21,1391.91,32,13,1024,169,32768,2197
11/2/20,22,1282.17,32,14,1024,196,32768,2744
11/2/20,23,1177.31,32,16,1024,256,32768,4096
11/2/20,24,1098.07,33,21,1089,441,35937,9261
11/3/20,1,1038.75,33,22,1089,484,35937,10648
11/3/20,2,1007.84,34,23,1156,529,39304,12167
11/3/20,3,992.6,36,27,1296,729,46656,19683
11/3/20,4,998.45,36,29,1296,841,46656,24389
11/3/20,5,1035.82,36,29,1296,841,46656,24389
11/3/20,6,1139.64,34,26,1156,676,39304,17576
11/3/20,7,1274.81,33,24,1089,576,35937,13824
11/3/20,8,1354.41,34,21,1156,441,39304,9261
11/3/20,9,1392.98,34,21,1156,441,39304,9261
11/3/20,10,1392.67,36,21,1296,441,46656,9261
11/3/20,11,1390.81,37,21,1369,441,50653,9261
11/3/20,12,1387.48,36,16,1296,256,46656,4096
11/3/20,13,1372.18,39,17,1521,289,59319,4913
11/3/20,14,1374.92,40,16,1600,256,64000,4096
11/3/20,15,1379.23,38,17,1444,289,54872,4913
11/3/20,16,1397.45,35,15,1225,225,42875,3375
11/3/20,17,1475.26,34,16,1156,256,39304,4096
11/3/20,18,1570.04,33,15,1089,225,35937,3375
11/3/20,19,1538.48,32,15,1024,225,32768,3375
11/3/20,20,1470.22,30,15,900,225,27000,3375
11/3/20,21,1392.9,29,14,841,196,24389,2744
11/3/20,22,1299.26,27,15,729,225,19683,3375
11/3/20,23,1199.95,27,17,729,289,19683,4913
11/3/20,24,1124.41,28,18,784,324,21952,5832
11/4/20,1,1071.56,28,19,784,361,21952,6859
11/4/20,2,1036.71,29,19,841,361,24389,6859
11/4/20,3,1020.05,30,19,900,361,27000,6859
11/4/20,4,1022.96,30,20,900,400,27000,8000
11/4/20,5,1056.95,30,20,900,400,27000,8000
11/4/20,6,1151.53,31,20,961,400,29791,8000
11/4/20,7,1291.98,31,20,961,400,29791,8000
11/4/20,8,1377.88,31,20,961,400,29791,8000
11/4/20,9,1383.45,33,21,1089,441,35937,9261
11/4/20,10,1363.19,36,20,1296,400,46656,8000
11/4/20,11,1346.77,40,18,1600,324,64000,5832
11/4/20,12,1336.94,42,19,1764,361,74088,6859
11/4/20,13,1316.6,44,20,1936,400,85184,8000
11/4/20,14,1307.46,48,23,2304,529,110592,12167
11/4/20,15,1305.71,50,26,2500,676,125000,17576
11/4/20,16,1325.34,51,29,2601,841,132651,24389
11/4/20,17,1397.24,51,32,2601,1024,132651,32768
11/4/20,18,1502.44,48,32,2304,1024,110592,32768
11/4/20,19,1472.61,45,31,2025,961,91125,29791
11/4/20,20,1404.32,43,31,1849,961,79507,29791
11/4/20,21,1326.36,39,30,1521,900,59319,27000
11/4/20,22,1225.8,37,30,1369,900,50653,27000
11/4/20,23,1124.51,33,28,1089,784,35937,21952
11/4/20,24,1041.78,32,28,1024,784,32768,21952
11/5/20,1,990.48,31,28,961,784,29791,21952
11/5/20,2,965.42,29,26,841,676,24389,17576
11/5/20,3,954.68,29,27,841,729,24389,19683
11/5/20,4,961.5,28,26,784,676,21952,17576
11/5/20,5,1003.8,28,26,784,676,21952,17576
11/5/20,6,1110.25,27,25,729,625,19683,15625
11/5/20,7,1254.78,27,24,729,576,19683,13824
11/5/20,8,1332.17,27,24,729,576,19683,13824
11/5/20,9,1334.89,34,29,1156,841,39304,24389
11/5/20,10,1316.11,39,31,1521,961,59319,29791
11/5/20,11,1304.91,47,36,2209,1296,103823,46656
11/5/20,12,1299.39,57,42,3249,1764,185193,74088
11/5/20,13,1294.22,64,43,4096,1849,262144,79507
11/5/20,14,1294.99,69,40,4761,1600,328509,64000
11/5/20,15,1294.78,71,40,5041,1600,357911,64000
11/5/20,16,1302.94,69,39,4761,1521,328509,59319
11/5/20,17,1368.54,66,39,4356,1521,287496,59319
11/5/20,18,1462.84,62,38,3844,1444,238328,54872
11/5/20,19,1430.45,59,38,3481,1444,205379,54872
11/5/20,20,1361.51,57,39,3249,1521,185193,59319
11/5/20,21,1281.75,56,41,3136,1681,175616,68921
11/5/20,22,1175.89,55,42,3025,1764,166375,74088
11/5/20,23,1073.97,56,43,3136,1849,175616,79507
11/5/20,24,987.84,56,44,3136,1936,175616,85184
11/6/20,1,934.04,55,44,3025,1936,166375,85184
11/6/20,2,899.95,53,44,2809,1936,148877,85184
11/6/20,3,883.25,50,43,2500,1849,125000,79507
11/6/20,4,884.92,47,43,2209,1849,103823,79507
11/6/20,5,917.66,45,42,2025,1764,91125,74088
11/6/20,6,1008.8,45,41,2025,1681,91125,68921
11/6/20,7,1146.48,44,41,1936,1681,85184,68921
11/6/20,8,1245.13,45,41,2025,1681,91125,68921
11/6/20,9,1266.81,48,43,2304,1849,110592,79507
11/6/20,10,1254.39,52,43,2704,1849,140608,79507
11/6/20,11,1250.19,62,45,3844,2025,238328,91125
11/6/20,12,1251.47,67,43,4489,1849,300763,79507
11/6/20,13,1246.36,70,42,4900,1764,343000,74088
11/6/20,14,1248.86,72,41,5184,1681,373248,68921
11/6/20,15,1244.07,73,39,5329,1521,389017,59319
11/6/20,16,1248.76,71,40,5041,1600,357911,64000
11/6/20,17,1300.47,70,41,4900,1681,343000,68921
11/6/20,18,1381.49,65,41,4225,1681,274625,68921
11/6/20,19,1345.59,58,41,3364,1681,195112,68921
11/6/20,20,1280.31,57,41,3249,1681,185193,68921
11/6/20,21,1210.64,60,41,3600,1681,216000,68921
11/6/20,22,1125.52,48,40,2304,1600,110592,64000
11/6/20,23,1035.61,54,40,2916,1600,157464,64000
11/6/20,24,953.05,58,42,3364,1764,195112,74088
11/7/20,1,890.1,52,41,2704,1681,140608,68921
11/7/20,2,856.33,47,39,2209,1521,103823,59319
11/7/20,3,837.71,53,41,2809,1681,148877,68921
11/7/20,4,833.62,45,40,2025,1600,91125,64000
11/7/20,5,848.69,43,39,1849,1521,79507,59319
11/7/20,6,890.87,44,39,1936,1521,85184,59319
11/7/20,7,959.4,41,38,1681,1444,68921,54872
11/7/20,8,1031.49,39,37,1521,1369,59319,50653
11/7/20,9,1094.34,53,44,2809,1936,148877,85184
11/7/20,10,1126.64,62,44,3844,1936,238328,85184
11/7/20,11,1130.89,65,44,4225,1936,274625,85184
11/7/20,12,1123.45,70,44,4900,1936,343000,85184
11/7/20,13,1120.49,72,44,5184,1936,373248,85184
11/7/20,14,1122.22,75,44,5625,1936,421875,85184
11/7/20,15,1123.24,77,43,5929,1849,456533,79507
11/7/20,16,1138.23,76,43,5776,1849,438976,79507
11/7/20,17,1214.7,72,43,5184,1849,373248,79507
11/7/20,18,1299.07,61,43,3721,1849,226981,79507
11/7/20,19,1258.11,56,46,3136,2116,175616,97336
11/7/20,20,1194.1,53,45,2809,2025,148877,91125
11/7/20,21,1121.27,50,43,2500,1849,125000,79507
11/7/20,22,1055.44,47,43,2209,1849,103823,79507
11/7/20,23,975.55,47,43,2209,1849,103823,79507
11/7/20,24,904.18,46,42,2116,1764,97336,74088
11/8/20,1,854.79,44,41,1936,1681,85184,68921
11/8/20,2,824.04,42,40,1764,1600,74088,64000
11/8/20,3,807.59,42,40,1764,1600,74088,64000
11/8/20,4,803.93,40,38,1600,1444,64000,54872
11/8/20,5,815.24,39,37,1521,1369,59319,50653
11/8/20,6,849.33,39,37,1521,1369,59319,50653
11/8/20,7,902.61,36,34,1296,1156,46656,39304
11/8/20,8,970.04,38,35,1444,1225,54872,42875
11/8/20,9,1035.82,45,41,2025,1681,91125,68921
11/8/20,10,1073.31,51,43,2601,1849,132651,79507
11/8/20,11,1091.97,59,45,3481,2025,205379,91125
11/8/20,12,1099.83,67,45,4489,2025,300763,91125
11/8/20,13,1105.88,70,45,4900,2025,343000,91125
11/8/20,14,1105.06,72,45,5184,2025,373248,91125
11/8/20,15,1112.32,74,45,5476,2025,405224,91125
11/8/20,16,1143.65,74,45,5476,2025,405224,91125
11/8/20,17,1235.63,70,46,4900,2116,343000,97336
11/8/20,18,1338.54,63,46,3969,2116,250047,97336
11/8/20,19,1295.54,54,46,2916,2116,157464,97336
11/8/20,20,1224.17,51,45,2601,2025,132651,91125
11/8/20,21,1143.08,50,45,2500,2025,125000,91125
11/8/20,22,1054,47,44,2209,1936,103823,85184
11/8/20,23,964.75,44,42,1936,1764,85184,74088
11/8/20,24,900.46,43,40,1849,1600,79507,64000
11/9/20,1,858.51,40,39,1600,1521,64000,59319
11/9/20,2,839.66,39,37,1521,1369,59319,50653
11/9/20,3,831.98,37,35,1369,1225,50653,42875
11/9/20,4,843.71,36,34,1296,1156,46656,39304
11/9/20,5,882.69,35,33,1225,1089,42875,35937
11/9/20,6,985.71,35,34,1225,1156,42875,39304
11/9/20,7,1136.97,35,34,1225,1156,42875,39304
11/9/20,8,1233.11,34,33,1156,1089,39304,35937
11/9/20,9,1253.65,38,37,1444,1369,54872,50653
11/9/20,10,1253.03,43,41,1849,1681,79507,68921
11/9/20,11,1254.04,51,43,2601,1849,132651,79507
11/9/20,12,1259.24,61,43,3721,1849,226981,79507
11/9/20,13,1259.96,68,43,4624,1849,314432,79507
11/9/20,14,1266.64,72,42,5184,1764,373248,74088
11/9/20,15,1265.16,74,42,5476,1764,405224,74088
11/9/20,16,1275.37,74,40,5476,1600,405224,64000
11/9/20,17,1338.17,71,40,5041,1600,357911,64000
11/9/20,18,1443.31,61,43,3721,1849,226981,79507
11/9/20,19,1405.26,54,43,2916,1849,157464,79507
11/9/20,20,1325.77,50,43,2500,1849,125000,79507
11/9/20,21,1240.32,49,43,2401,1849,117649,79507
11/9/20,22,1140.46,46,41,2116,1681,97336,68921
11/9/20,23,1039.41,45,41,2025,1681,91125,68921
11/9/20,24,959.15,43,40,1849,1600,79507,64000
11/10/20,1,903.27,40,37,1600,1369,64000,50653
11/10/20,2,876.23,41,38,1681,1444,68921,54872
11/10/20,3,866.39,38,36,1444,1296,54872,46656
11/10/20,4,873.99,36,35,1296,1225,46656,42875
11/10/20,5,914.35,35,33,1225,1089,42875,35937
11/10/20,6,1013.33,34,32,1156,1024,39304,32768
11/10/20,7,1158.86,33,31,1089,961,35937,29791
11/10/20,8,1248.14,32,30,1024,900,32768,27000
11/10/20,9,1262.54,40,37,1600,1369,64000,50653
11/10/20,10,1255.47,47,40,2209,1600,103823,64000
11/10/20,11,1256.08,54,43,2916,1849,157464,79507
11/10/20,12,1269.23,62,46,3844,2116,238328,97336
11/10/20,13,1269.13,70,48,4900,2304,343000,110592
11/10/20,14,1276.7,73,50,5329,2500,389017,125000
11/10/20,15,1279.17,75,50,5625,2500,421875,125000
11/10/20,16,1290.24,76,49,5776,2401,438976,117649
11/10/20,17,1349.51,71,50,5041,2500,357911,125000
11/10/20,18,1439.89,65,51,4225,2601,274625,132651
11/10/20,19,1400.23,64,51,4096,2601,262144,132651
11/10/20,20,1325.97,59,50,3481,2500,205379,125000
11/10/20,21,1240.27,57,50,3249,2500,185193,125000
11/10/20,22,1139.47,51,48,2601,2304,132651,110592
11/10/20,23,1041.49,50,47,2500,2209,125000,103823
11/10/20,24,960.91,48,46,2304,2116,110592,97336
11/11/20,1,904.3,46,44,2116,1936,97336,85184
11/11/20,2,872.65,45,44,2025,1936,91125,85184
11/11/20,3,857.18,46,44,2116,1936,97336,85184
11/11/20,4,859.44,47,45,2209,2025,103823,91125
11/11/20,5,890.92,53,51,2809,2601,148877,132651
11/11/20,6,973.23,54,52,2916,2704,157464,140608
11/11/20,7,1084.13,55,53,3025,2809,166375,148877
11/11/20,8,1177.17,55,54,3025,2916,166375,157464
11/11/20,9,1237.64,56,55,3136,3025,175616,166375
11/11/20,10,1262.16,58,57,3364,3249,195112,185193
11/11/20,11,1294.29,68,59,4624,3481,314432,205379
11/11/20,12,1324.07,68,59,4624,3481,314432,205379
11/11/20,13,1336.85,73,59,5329,3481,389017,205379
11/11/20,14,1347.44,72,59,5184,3481,373248,205379
11/11/20,15,1339.1,71,60,5041,3600,357911,216000
11/11/20,16,1348.05,71,60,5041,3600,357911,216000
11/11/20,17,1419.62,70,60,4900,3600,343000,216000
11/11/20,18,1476.96,70,61,4900,3721,343000,226981
11/11/20,19,1436.92,69,60,4761,3600,328509,216000
11/11/20,20,1362.95,68,61,4624,3721,314432,226981
11/11/20,21,1280.82,69,61,4761,3721,328509,226981
11/11/20,22,1178.76,67,61,4489,3721,300763,226981
11/11/20,23,1075.93,68,61,4624,3721,314432,226981
11/11/20,24,991.97,67,61,4489,3721,300763,226981
11/12/20,1,933.02,67,61,4489,3721,300763,226981
11/12/20,2,898.68,66,60,4356,3600,287496,216000
11/12/20,3,880.39,64,60,4096,3600,262144,216000
11/12/20,4,878.68,63,60,3969,3600,250047,216000
11/12/20,5,908.36,64,60,4096,3600,262144,216000
11/12/20,6,992.49,63,55,3969,3025,250047,166375
11/12/20,7,1130.63,60,48,3600,2304,216000,110592
11/12/20,8,1228.16,58,44,3364,1936,195112,85184
11/12/20,9,1277.14,59,42,3481,1764,205379,74088
11/12/20,10,1304.5,58,37,3364,1369,195112,50653
11/12/20,11,1329,55,36,3025,1296,166375,46656
11/12/20,12,1335.4,49,40,2401,1600,117649,64000
11/12/20,13,1333.97,46,41,2116,1681,97336,68921
11/12/20,14,1326.65,49,42,2401,1764,117649,74088
11/12/20,15,1313.98,49,40,2401,1600,117649,64000
11/12/20,16,1319.56,49,36,2401,1296,117649,46656
11/12/20,17,1386.75,48,35,2304,1225,110592,42875
11/12/20,18,1451.57,47,35,2209,1225,103823,42875
11/12/20,19,1416.13,47,34,2209,1156,103823,39304
11/12/20,20,1344.62,46,32,2116,1024,97336,32768
11/12/20,21,1267.89,43,32,1849,1024,79507,32768
11/12/20,22,1171.57,42,31,1764,961,74088,29791
11/12/20,23,1070.85,38,30,1444,900,54872,27000
11/12/20,24,990.26,38,31,1444,961,54872,29791
11/13/20,1,938.98,36,31,1296,961,46656,29791
11/13/20,2,908.79,33,30,1089,900,35937,27000
11/13/20,3,897.13,33,30,1089,900,35937,27000
11/13/20,4,903.66,31,29,961,841,29791,24389
11/13/20,5,938.69,33,31,1089,961,35937,29791
11/13/20,6,1034,32,31,1024,961,32768,29791
11/13/20,7,1169.61,34,32,1156,1024,39304,32768
11/13/20,8,1272.25,35,31,1225,961,42875,29791
11/13/20,9,1338.41,36,32,1296,1024,46656,32768
11/13/20,10,1366.34,38,32,1444,1024,54872,32768
11/13/20,11,1385.93,40,33,1600,1089,64000,35937
11/13/20,12,1404.45,39,35,1521,1225,59319,42875
11/13/20,13,1402.25,39,36,1521,1296,59319,46656
11/13/20,14,1392.86,39,36,1521,1296,59319,46656
11/13/20,15,1379.32,39,36,1521,1296,59319,46656
11/13/20,16,1377.47,39,37,1521,1369,59319,50653
11/13/20,17,1426.98,39,36,1521,1296,59319,46656
11/13/20,18,1477.2,39,37,1521,1369,59319,50653
11/13/20,19,1437.06,39,37,1521,1369,59319,50653
11/13/20,20,1368.52,38,36,1444,1296,54872,46656
11/13/20,21,1295.19,38,36,1444,1296,54872,46656
11/13/20,22,1205.68,35,33,1225,1089,42875,35937
11/13/20,23,1114.44,37,36,1369,1296,50653,46656
11/13/20,24,1030.58,36,36,1296,1296,46656,46656
11/14/20,1,971.66,35,35,1225,1225,42875,42875
11/14/20,2,938.2,32,31,1024,961,32768,29791
11/14/20,3,922.23,32,30,1024,900,32768,27000
11/14/20,4,919.74,31,29,961,841,29791,24389
11/14/20,5,937.83,28,27,784,729,21952,19683
11/14/20,6,985.12,29,29,841,841,24389,24389
11/14/20,7,1053.49,29,28,841,784,24389,21952
11/14/20,8,1125.4,28,26,784,676,21952,17576
11/14/20,9,1188.98,31,30,961,900,29791,27000
11/14/20,10,1218.81,38,36,1444,1296,54872,46656
11/14/20,11,1233.59,46,34,2116,1156,97336,39304
11/14/20,12,1235.47,44,30,1936,900,85184,27000
11/14/20,13,1229.49,44,30,1936,900,85184,27000
11/14/20,14,1212.93,44,27,1936,729,85184,19683
11/14/20,15,1212.29,46,27,2116,729,97336,19683
11/14/20,16,1238.79,44,25,1936,625,85184,15625
11/14/20,17,1333.16,42,24,1764,576,74088,13824
11/14/20,18,1417.84,41,24,1681,576,68921,13824
11/14/20,19,1387.36,40,22,1600,484,64000,10648
11/14/20,20,1332.39,37,21,1369,441,50653,9261
11/14/20,21,1271.13,34,22,1156,484,39304,10648
11/14/20,22,1195.18,31,21,961,441,29791,9261
11/14/20,23,1115.62,32,22,1024,484,32768,10648
11/14/20,24,1045.16,28,21,784,441,21952,9261
11/15/20,1,995.18,24,22,576,484,13824,10648
11/15/20,2,967,24,20,576,400,13824,8000
11/15/20,3,955.54,24,20,576,400,13824,8000
11/15/20,4,956.41,23,19,529,361,12167,6859
11/15/20,5,974.61,22,18,484,324,10648,5832
11/15/20,6,1012.61,21,17,441,289,9261,4913
11/15/20,7,1065.74,21,17,441,289,9261,4913
